0	0.985464
1	0.985408
2	0.930393
3	0.989737
4	0.971027
5	0.976035
6	0.985322
7	1.023480
8	0.962723
9	0.916403
10	1.014957
11	1.022261
12	0.850162
13	0.817450
14	1.019524
15	1.028065
16	1.009331
17	1.178062
18	1.206147
19	1.126732
20	1.065173
21	1.149040
22	1.178238
23	1.112603
24	1.150241
25	1.202406
26	1.126010
27	1.181837
28	1.143292
29	1.128575
30	1.148678
31	1.223111
32	1.241496
33	1.316822
34	1.258600
35	1.283067
36	1.341495
37	1.394143
38	1.370586
39	1.268254
40	1.329247
41	1.363619
42	1.341152
43	1.408490
44	1.361794
45	1.369033
46	1.381699
47	1.454969
48	1.560882
49	1.581687
50	1.585877
51	1.658664
52	1.654280
53	1.679341
54	1.628878
55	1.690798
56	1.784747
57	1.813440
58	1.828501
59	1.792667
60	1.844452
61	1.838238
62	1.882238
63	1.927891
64	2.000717
65	1.983535
66	2.036363
67	2.132002
68	2.115115
69	2.136123
70	2.139857
71	2.210869
72	2.344162
73	2.400091
74	2.448513
75	2.452218
76	2.538101
77	2.518307
78	2.506348
79	2.539159
80	2.537141
81	2.496524
82	2.569925
83	2.602083
84	2.646246
85	2.605957
86	2.681871
87	2.658274
88	2.722289
89	2.714925
90	2.822498
91	2.849125
92	2.901163
93	2.942942
94	3.069879
95	3.070133
96	3.100572
97	3.150682
98	3.149686
99	3.158939
100	3.242087
101	3.254975
102	3.224186
103	3.275115
104	3.314629
105	3.379240
106	3.494718
107	3.463738
108	3.605185
109	3.698929
110	3.885819
111	3.999711
112	4.189326
113	4.261414
114	4.480688
115	4.590298
116	4.772096
117	4.911364
118	5.134907
119	5.174255
120	5.243915
121	5.450983
122	5.630062
123	5.838947
124	6.016412
125	6.168209
126	6.411056
127	6.608274
128	7.034528
129	7.354838
130	7.835602
131	8.066372
132	8.423636
133	8.773108
134	9.179003
135	9.531177
136	9.971606
137	10.310143
138	10.838668
139	11.517878
140	12.112309
141	12.734089
142	13.325394
143	13.781653
144	14.286628
145	14.892323
146	15.611207
147	16.437656
148	17.289997
149	17.738610
150	18.439628
151	19.194865
152	20.304647
153	21.040086
154	21.678538
155	22.442889
156	23.303178
157	24.200772
158	25.313916
159	26.457560
160	27.205371
161	28.278188
162	29.620838
163	30.669463
164	31.772796
165	33.000276
166	34.272741
167	35.453798
168	36.337274
169	37.481362
170	38.808020
171	39.907123
172	41.201373
173	42.861679
174	44.404258
175	45.448050
176	46.636547
177	47.892294
178	49.252362
179	50.973758
180	52.764478
181	54.455712
182	56.189296
183	57.907935
184	59.075117
185	60.498262
186	61.991072
187	63.488305
188	65.204604
189	66.966801
190	68.693067
191	70.385783
192	71.830961
193	73.529160
194	75.102173
195	76.578274
196	78.199909
197	79.879455
198	81.618559
199	83.357844
200	84.865370
201	86.145758
202	87.547714
203	89.238706
204	90.818767
205	92.002165
206	93.270336
207	94.456910
208	95.487966
209	96.746623
210	98.210556
211	99.311496
212	100.370124
213	101.584166
214	102.779633
215	103.705870
216	104.852450
217	105.999175
218	107.032668
219	107.805925
220	108.599310
221	109.317163
222	110.308477
223	111.052090
224	111.693235
225	112.156222
226	112.773000
227	113.548544
228	114.200732
229	114.792973
230	115.082367
231	115.249422
232	115.691534
233	116.226536
234	116.670023
235	117.173812
236	117.569018
237	118.080084
238	118.499363
239	118.874275
240	118.881302
241	119.193576
242	119.461889
243	119.740049
244	120.031592
245	120.346968
246	120.701683
247	121.015846
248	121.289063
249	121.531500
250	121.858419
251	122.197050
252	122.365303
253	122.727732
254	123.203677
255	123.601510
256	123.877921
257	124.031821
258	124.284898
259	124.598598
260	124.939389
261	125.283745
262	125.526397
263	125.877927
264	125.912547
265	125.969395
266	126.283783
267	126.577238
268	126.783119
269	126.944098
270	127.141084
271	127.306379
272	127.472788
273	127.832953
274	128.139721
275	128.229878
276	128.318433
277	128.385537
278	128.667965
279	128.973054
280	129.214302
281	129.349838
282	129.442411
283	129.640575
284	129.664786
285	129.977726
286	130.448352
287	130.897310
288	131.122369
289	131.146882
290	131.665662
291	131.977061
292	132.331060
293	132.600891
294	133.081678
295	133.399934
296	133.581015
297	133.596220
298	133.702167
299	133.885601
300	134.269720
301	134.609558
302	134.881573
303	135.204731
304	135.365672
305	135.514924
306	136.018280
307	136.530029
308	136.989050
309	137.266280
310	137.892296
311	138.500955
312	139.285307
313	140.031843
314	140.781327
315	141.479458
316	142.279610
317	143.123595
318	143.957582
319	144.699314
320	145.820647
321	147.015753
322	148.284892
323	149.379907
324	150.951737
325	152.694839
326	154.409096
327	155.854638
328	157.080286
329	158.433711
330	160.166313
331	161.611978
332	163.027214
333	164.348793
334	165.810826
335	167.022659
336	168.073710
337	169.059553
338	170.227755
339	171.041060
340	171.912318
341	172.624759
342	173.538333
343	174.010921
344	174.603875
345	175.077964
346	175.559405
347	175.751067
348	175.927748
349	176.189749
350	176.524008
351	176.678328
352	176.707691
353	176.664383
354	176.552093
355	176.557628
356	176.695991
357	176.638496
358	176.382879
359	176.013210
360	175.385527
361	174.906529
362	174.293702
363	173.695629
364	172.995712
365	172.560557
366	171.801960
367	171.020805
368	170.266843
369	169.469572
370	168.503182
371	167.222485
372	165.916409
373	164.700624
374	163.527876
375	162.156227
376	160.623821
377	159.193396
378	157.639288
379	155.713446
380	153.795253
381	152.064185
382	149.831368
383	147.670272
384	145.514098
385	143.900335
386	142.459579
387	140.817065
388	138.890545
389	137.046997
390	135.062994
391	132.838182
392	130.459744
393	128.227936
394	125.584977
395	123.411255
396	120.932103
397	118.654847
398	116.391872
399	113.761177
400	111.183599
401	109.168700
402	106.656541
403	104.361608
404	101.681080
405	99.167204
406	96.692415
407	93.777162
408	90.747264
409	88.371548
410	86.277680
411	84.248916
412	82.498207
413	81.274461
414	80.587432
415	80.093061
416	79.649613
417	79.540170
418	79.460321
419	79.405138
420	79.511148
421	79.495516
422	79.497600
423	79.478405
424	79.577600
425	79.687611
426	79.731841
427	79.754734
428	79.771880
429	79.849862
430	79.821737
431	79.824862
432	79.838152
433	79.847345
434	79.934582
435	79.945798
436	80.036232
437	80.112256
438	80.144020
439	80.138385
440	80.068762
441	80.063328
442	80.118851
443	80.149654
444	80.134108
445	80.203563
446	80.283191
447	80.244451
448	80.130369
