0	1.080281
1	1.151155
2	1.177241
3	1.179710
4	1.308306
5	1.412312
6	1.521587
7	1.533948
8	1.514858
9	1.534883
10	1.616872
11	1.664381
12	1.780973
13	1.845517
14	1.928325
15	2.071261
16	2.204264
17	2.368741
18	2.435483
19	2.582730
20	2.549763
21	2.528608
22	2.722762
23	2.798020
24	2.905047
25	3.003438
26	3.040183
27	3.044787
28	3.179672
29	3.264330
30	3.378216
31	3.452812
32	3.616978
33	3.706366
34	3.837550
35	3.999918
36	4.023514
37	4.128552
38	4.214434
39	4.303662
40	4.378431
41	4.359738
42	4.454512
43	4.598033
44	4.735633
45	4.839825
46	4.918350
47	5.165247
48	5.493493
49	5.596773
50	5.830679
51	5.892266
52	5.846052
53	6.059992
54	6.160090
55	6.141719
56	6.175341
57	6.247827
58	6.315076
59	6.464986
60	6.603163
61	6.606149
62	6.572208
63	6.649412
64	6.885856
65	7.083672
66	7.219169
67	7.266219
68	7.445980
69	7.550488
70	7.597038
71	7.765492
72	8.007282
73	8.201368
74	8.322462
75	8.519070
76	8.617242
77	8.533023
78	8.528638
79	8.751526
80	8.839725
81	8.794871
82	8.978761
83	9.126381
84	9.147597
85	9.179842
86	9.411246
87	9.566500
88	9.725676
89	9.736850
90	9.774065
91	9.990853
92	10.190193
93	10.263280
94	10.429646
95	10.723843
96	10.906298
97	10.936613
98	11.088316
99	11.262654
100	11.237162
101	11.281040
102	11.452308
103	11.621905
104	11.857791
105	12.104474
106	12.222983
107	12.312387
108	12.477547
109	12.844610
110	12.990244
111	13.130139
112	13.215913
113	13.398084
114	13.787523
115	14.116372
116	14.446820
117	14.514737
118	14.680410
119	15.007094
120	15.352037
121	15.699102
122	16.129214
123	16.330493
124	16.595729
125	16.986297
126	17.261791
127	17.666866
128	18.189975
129	18.555490
130	19.089833
131	19.462827
132	19.800059
133	20.011963
134	20.466633
135	21.122044
136	21.718230
137	22.003916
138	22.277940
139	22.688772
140	23.404186
141	24.074916
142	24.924633
143	25.672774
144	26.276807
145	26.791712
146	27.334346
147	28.111139
148	28.981448
149	29.553537
150	30.346092
151	31.106622
152	31.686977
153	32.428329
154	33.408303
155	34.317995
156	35.683315
157	36.651153
158	37.423246
159	38.406126
160	39.341215
161	40.185601
162	41.218007
163	42.131587
164	42.920302
165	44.400262
166	45.966217
167	46.843364
168	47.687044
169	48.619261
170	49.670236
171	50.588856
172	51.651605
173	52.752862
174	54.017595
175	55.029498
176	56.166896
177	57.259757
178	58.248023
179	59.311337
180	60.457177
181	61.310214
182	62.465528
183	63.776732
184	64.796518
185	65.613709
186	66.797582
187	67.815070
188	68.666153
189	69.765113
190	70.826992
191	71.581067
192	72.447297
193	73.180095
194	74.098570
195	74.903691
196	75.752019
197	76.334820
198	77.080142
199	77.595422
200	78.339672
201	78.957565
202	79.785960
203	80.344932
204	80.897375
205	81.597874
206	82.253900
207	82.485994
208	82.878198
209	83.101369
210	83.411403
211	83.983777
212	84.555713
213	84.777437
214	85.263178
215	85.307228
216	85.295424
217	85.559891
218	85.777800
219	85.972875
220	86.263302
221	86.127468
222	86.221536
223	86.261724
224	86.172528
225	86.026988
226	85.771015
227	85.753232
228	85.731006
229	85.724373
230	85.617318
231	85.455998
232	84.886553
233	84.630398
234	84.454695
235	84.129908
236	83.696707
237	83.470223
238	83.174080
239	82.861265
240	82.208061
241	81.674947
242	81.278739
243	80.961472
244	80.592470
245	80.069629
246	79.768517
247	79.392637
248	78.719294
249	78.343577
250	78.002465
251	77.526452
252	77.240305
253	76.842205
254	76.519221
255	76.143002
256	75.861372
257	75.718308
258	75.422158
259	75.185863
260	74.994507
261	74.550586
262	73.891463
263	73.599743
264	73.066283
265	72.623500
266	72.101675
267	71.841010
268	71.365325
269	70.933772
270	70.283573
271	69.777717
272	69.247230
273	68.929408
274	68.421648
275	68.242562
276	67.754338
277	67.316225
278	66.937423
279	66.530023
280	65.682966
281	65.301492
282	64.736102
283	64.455818
284	63.848404
285	63.359378
286	62.774132
287	62.494504
288	61.937560
289	61.653226
290	61.170121
291	60.815337
292	60.207342
293	59.686605
294	59.142445
295	58.966050
296	58.418587
297	57.851592
298	57.190720
299	56.874539
300	56.151362
301	55.654907
302	55.162240
303	54.820430
304	54.005628
305	53.595731
306	53.152595
307	52.813745
308	52.339717
309	51.831962
310	50.957643
311	50.466228
312	49.809705
313	49.385366
314	48.663751
315	48.314914
316	47.836136
317	47.388605
318	46.845475
319	46.279996
320	45.778269
321	45.314070
322	44.805520
323	44.537770
324	44.036788
325	43.573455
326	43.298370
327	43.099880
328	42.850182
329	42.559806
330	42.420312
331	42.467501
332	42.560538
333	42.530813
334	42.505547
335	42.670841
336	42.624037
337	42.541613
338	42.758601
339	42.834701
340	42.878585
341	43.026602
342	43.398759
343	43.488193
344	43.779357
345	43.621239
346	43.656707
347	43.743607
348	44.017949
349	44.242072
350	44.312933
351	44.599803
352	44.585531
353	44.691199
354	44.998030
355	44.911938
356	45.009200
357	45.214136
358	45.298974
359	45.574579
360	45.312635
361	44.962900
362	44.978906
363	44.968420
364	44.919286
365	45.096557
366	45.364305
367	45.392761
368	45.041982
369	44.995749
370	44.961862
371	44.998819
372	45.223678
373	45.140682
374	44.702639
375	44.661798
376	44.740673
377	44.675873
378	44.389935
379	44.172849
380	43.908334
381	43.321794
382	42.989270
383	43.005448
384	42.871149
385	42.519846
386	42.167350
387	41.839567
388	41.683201
389	41.813538
390	41.522952
391	41.301152
392	41.212082
393	40.813214
394	40.392135
395	40.321115
396	40.043614
397	39.648766
398	39.496973
399	39.050696
400	38.604851
401	38.286722
402	37.778121
403	37.293442
404	37.155286
405	36.942148
406	36.601917
407	36.286680
408	35.847717
409	35.589715
410	35.042903
411	34.865195
412	34.864513
413	34.479642
414	33.943400
415	33.411354
416	33.119526
417	32.916202
418	32.796433
419	32.503393
420	32.260254
421	32.127712
422	31.773553
423	31.583381
424	31.475894
425	31.086822
426	30.725753
427	30.317832
428	30.220536
429	30.113452
430	30.135718
431	29.961468
432	29.657785
433	29.287371
434	29.071590
435	28.967539
436	28.815491
437	28.594112
438	28.499363
439	28.513514
440	28.456697
441	28.252105
442	28.296221
443	28.249718
444	28.064512
445	27.853989
446	27.635490
447	27.442007
448	27.286489
449	27.250727
450	27.188787
451	26.837325
452	26.673796
453	26.553877
454	26.360857
455	26.194120
456	25.735179
457	25.508434
458	25.260538
459	25.000982
460	24.911972
461	24.723585
462	24.428344
463	24.201572
464	24.034498
465	23.670074
466	23.399313
467	23.019823
468	22.692735
469	22.455437
470	22.053495
471	21.706693
472	21.248572
473	20.816470
474	20.562372
475	20.207736
476	20.000354
477	19.666278
478	19.183154
479	18.833469
480	18.397638
481	18.009665
482	17.649453
483	17.259232
484	16.783943
485	16.359724
486	15.951109
487	15.695493
488	15.222453
489	14.743917
490	14.308518
491	13.869043
492	13.424661
493	13.022973
494	12.560249
495	12.111607
496	11.577713
497	11.105530
498	10.643433
499	10.264670
500	9.792624
501	9.381020
502	8.955000
503	8.555783
504	8.088117
505	7.719876
506	7.190078
507	6.800682
508	6.524059
509	6.192009
510	5.631615
511	5.386590
512	4.946038
513	4.582711
514	4.153317
515	3.813582
516	3.588787
517	3.386308
518	3.061313
519	2.820198
520	2.543978
521	2.477527
522	2.219138
523	2.129882
524	1.841466
525	1.742704
526	1.526181
527	1.440718
528	1.404290
529	1.350247
530	1.214178
531	1.174470
532	0.994538
533	0.954916
534	0.854813
535	0.837075
536	0.724644
537	0.700450
538	0.573133
539	0.610156
540	0.540760
541	0.513514
542	0.378934
543	0.381190
544	0.355114
545	0.364622
546	0.303550
547	0.293333
548	0.169637
549	0.166231
550	0.126128
551	0.115910
552	0.117457
553	0.124482
554	0.178763
555	0.152338
556	0.091630
557	0.135139
558	0.138333
559	0.124596
