время[c],напряжение[В]
0.355666,3.118280
0.356362,3.118280
0.357055,3.108504
0.357742,3.103617
0.358444,3.118280
0.359161,3.103617
0.359849,3.113392
0.360538,3.103617
0.361222,3.113392
0.361908,3.108504
0.362591,3.108504
0.363278,3.103617
0.363985,3.108504
0.364676,3.108504
0.365369,3.103617
0.366053,3.103617
0.366736,3.103617
0.367410,3.118280
0.368089,3.113392
0.368767,3.113392
0.369451,3.118280
0.370137,3.108504
0.370837,3.113392
0.371542,3.113392
0.372213,3.108504
0.372891,3.108504
0.373570,3.108504
0.374244,3.108504
0.375008,3.108504
0.375686,3.103617
0.376368,3.113392
0.377059,3.113392
0.377738,3.103617
0.378431,3.113392
0.379141,3.113392
0.379852,3.108504
0.380554,3.113392
0.381225,3.113392
0.381883,3.118280
0.382511,3.123167
0.383146,3.118280
0.383768,3.108504
0.384344,3.103617
0.384933,3.118280
0.385537,3.118280
0.386146,3.108504
0.386764,3.113392
0.387375,3.103617
0.387985,3.113392
0.388582,3.103617
0.389180,3.113392
0.389771,3.108504
0.390349,3.113392
0.390929,3.118280
0.391523,3.113392
0.392127,3.113392
0.392710,3.113392
0.393361,3.118280
0.394003,3.108504
0.394624,3.108504
0.395235,3.108504
0.395881,3.108504
0.396562,3.108504
0.397241,3.103617
0.397892,3.113392
0.398553,3.108504
0.399196,3.113392
0.399848,3.103617
0.400493,3.113392
0.401135,3.103617
0.401822,3.113392
0.402503,3.108504
0.403192,3.118280
0.403878,3.108504
0.404588,3.103617
0.405298,3.123167
0.406028,3.113392
0.406738,3.118280
0.407429,3.118280
0.408118,3.108504
0.408814,3.108504
0.409500,3.113392
0.410179,3.118280
0.410871,3.113392
0.411617,3.118280
0.412346,3.113392
0.413161,3.108504
0.414041,3.113392
0.414854,3.118280
0.415712,3.113392
0.416494,3.113392
0.417238,3.118280
0.418011,3.113392
0.418786,3.113392
0.419559,3.113392
0.420290,3.118280
0.421035,3.113392
0.421730,3.113392
0.422431,3.108504
0.423101,3.118280
0.423834,3.118280
0.424510,3.118280
0.425191,3.123167
0.425853,3.118280
0.426526,3.113392
0.427201,3.113392
0.427862,3.113392
0.428524,3.113392
0.429206,3.118280
0.429876,3.118280
0.430547,3.123167
0.431219,3.113392
0.431885,3.113392
0.432551,3.118280
0.433203,3.118280
0.433858,3.108504
0.434520,3.113392
0.435205,3.113392
0.435885,3.113392
0.436621,3.118280
0.437350,3.113392
0.438111,3.118280
0.438874,3.113392
0.439637,3.108504
0.440383,3.108504
0.441137,3.108504
0.441888,3.113392
0.442633,3.113392
0.443417,3.118280
0.444144,3.113392
0.444878,3.113392
0.445618,3.108504
0.446364,3.113392
0.447086,3.118280
0.447817,3.108504
0.448578,3.103617
0.449308,3.113392
0.449990,3.113392
0.450693,3.118280
0.451410,3.113392
0.452116,3.113392
0.452830,3.118280
0.453547,3.118280
0.454258,3.113392
0.454964,3.123167
0.455650,3.113392
0.456341,3.113392
0.457049,3.113392
0.457744,3.113392
0.458439,3.118280
0.459122,3.113392
0.459815,3.118280
0.460498,3.118280
0.461158,3.103617
0.461817,3.113392
0.462503,3.118280
0.463155,3.108504
0.463820,3.123167
0.464497,3.113392
0.465164,3.113392
0.465851,3.108504
0.466512,3.113392
0.467183,3.113392
0.467898,3.108504
0.468577,3.108504
0.469244,3.113392
0.469908,3.118280
0.470587,3.108504
0.471264,3.108504
0.471960,3.113392
0.472688,3.108504
0.473358,3.113392
0.474038,3.118280
0.474710,3.108504
0.475395,3.113392
0.476075,3.118280
0.476762,3.113392
0.477442,3.123167
0.478132,3.113392
0.478834,3.118280
0.479500,3.108504
0.480160,3.108504
0.480847,3.103617
0.481599,3.113392
0.482356,3.108504
0.483130,3.103617
0.483873,3.108504
0.484583,3.108504
0.485299,3.108504
0.486039,3.108504
0.486744,3.108504
0.487514,3.113392
0.488213,3.108504
0.488898,3.108504
0.489599,3.113392
0.490272,3.118280
0.490968,3.118280
0.491693,3.113392
0.492431,3.113392
0.493117,3.113392
0.493790,3.108504
0.494483,3.108504
0.495170,3.113392
0.495859,3.113392
0.496581,3.113392
0.497332,3.108504
0.498035,3.118280
0.498743,3.108504
0.499443,3.113392
0.500138,3.118280
0.500829,3.108504
0.501503,3.108504
0.502198,3.113392
0.502873,3.118280
0.503559,3.113392
0.504227,3.113392
0.504906,3.113392
0.505573,3.113392
0.506230,3.108504
0.506946,3.118280
0.507624,3.108504
0.508304,3.113392
0.508970,3.118280
0.509644,3.118280
0.510294,3.113392
0.510953,3.113392
0.511648,3.113392
0.512339,3.113392
0.512987,3.113392
0.513706,3.108504
0.514374,3.118280
0.515066,3.113392
0.515726,3.108504
0.516429,3.118280
0.517128,3.118280
0.517834,3.123167
0.518529,3.118280
0.519287,3.113392
0.519985,3.113392
0.520669,3.118280
0.521376,3.118280
0.522070,3.118280
0.522762,3.108504
0.523452,3.108504
0.524173,3.118280
0.524870,3.113392
0.525572,3.108504
0.526296,3.113392
0.526986,3.113392
0.527648,3.118280
0.528350,3.113392
0.529019,3.118280
0.529675,3.113392
0.530360,3.118280
0.531061,3.108504
0.531731,3.098729
0.532410,3.118280
0.533086,3.123167
0.533776,3.118280
0.534486,3.118280
0.535178,3.108504
0.535863,3.113392
0.536567,3.118280
0.537266,3.113392
0.537990,3.113392
0.538692,3.113392
0.539398,3.108504
0.540097,3.113392
0.540807,3.118280
0.541492,3.113392
0.542161,3.113392
0.542837,3.113392
0.543500,3.113392
0.544171,3.113392
0.544872,3.118280
0.545549,3.108504
0.546234,3.108504
0.546905,3.118280
0.547571,3.113392
0.548225,3.108504
0.548868,3.113392
0.549511,3.108504
0.550147,3.108504
0.550789,3.113392
0.551447,3.108504
0.552101,3.103617
0.552746,3.113392
0.553403,3.108504
0.554059,3.118280
0.554711,3.108504
0.555348,3.113392
0.556001,3.113392
0.556681,3.113392
0.557441,3.108504
0.558180,3.113392
0.558950,3.108504
0.559737,3.103617
0.560494,3.108504
0.561193,3.108504
0.561903,3.113392
0.562659,3.108504
0.563349,3.108504
0.564054,3.118280
0.564747,3.108504
0.565438,3.118280
0.566144,3.118280
0.566826,3.113392
0.567505,3.118280
0.568198,3.118280
0.568878,3.118280
0.569564,3.118280
0.570299,3.113392
0.571029,3.113392
0.571735,3.113392
0.572413,3.113392
0.573109,3.118280
0.573783,3.113392
0.574494,3.108504
0.575184,3.118280
0.575853,3.118280
0.576554,3.118280
0.577245,3.118280
0.577923,3.118280
0.578615,3.113392
0.579295,3.118280
0.579965,3.108504
0.580661,3.118280
0.581353,3.108504
0.582002,3.118280
0.582637,3.118280
0.583270,3.118280
0.583901,3.113392
0.584536,3.118280
0.585169,3.118280
0.585880,3.118280
0.586525,3.103617
0.587202,3.113392
0.587861,3.113392
0.588521,3.113392
0.589178,3.113392
0.589860,3.118280
0.590536,3.108504
0.591216,3.113392
0.591888,3.118280
0.592559,3.118280
0.593231,3.113392
0.593907,3.113392
0.594553,3.123167
0.595190,3.113392
0.595833,3.123167
0.596479,3.118280
0.597100,3.108504
0.597725,3.108504
0.598359,3.103617
0.598998,3.103617
0.599643,3.108504
0.600282,3.108504
0.600931,3.118280
0.601589,3.108504
0.602258,3.108504
0.602919,3.108504
0.603577,3.108504
0.604259,3.113392
0.604959,3.108504
0.605617,3.113392
0.606277,3.113392
0.606938,3.103617
0.607616,3.113392
0.608293,3.108504
0.608965,3.113392
0.609638,3.103617
0.610363,3.118280
0.611046,3.103617
0.611756,3.108504
0.612487,3.113392
0.613191,3.108504
0.613876,3.118280
0.614608,3.113392
0.615307,3.113392
0.615999,3.118280
0.616683,3.113392
0.617380,3.113392
0.618051,3.108504
0.618768,3.108504
0.619496,3.113392
0.620180,3.113392
0.620875,3.113392
0.621547,3.113392
0.622213,3.113392
0.622887,3.113392
0.623569,3.118280
0.624231,3.118280
0.624898,3.118280
0.625576,3.108504
0.626237,3.108504
0.626885,3.113392
0.627524,3.108504
0.628168,3.113392
0.628816,3.113392
0.629459,3.108504
0.630092,3.108504
0.630727,3.108504
0.631355,3.108504
0.631994,3.108504
0.632638,3.108504
0.633291,3.108504
0.633935,3.108504
0.634574,3.113392
0.635211,3.108504
0.635839,3.103617
0.636499,3.113392
0.637166,3.108504
0.637879,3.113392
0.638629,3.108504
0.639395,3.113392
0.640155,3.108504
0.640908,3.113392
0.641613,3.108504
0.642317,3.113392
0.643020,3.108504
0.643753,3.108504
0.644441,3.118280
0.645133,3.118280
0.645841,3.118280
0.646518,3.108504
0.647248,3.113392
0.647936,3.108504
0.648615,3.108504
0.649318,3.113392
0.650003,3.113392
0.650688,3.108504
0.651843,3.113392
0.652535,3.118280
0.653209,3.113392
0.653900,3.123167
0.654587,3.123167
0.655297,3.118280
0.656001,3.118280
0.656685,3.118280
0.657393,3.123167
0.658078,3.118280
0.658828,3.123167
0.659529,3.118280
0.660218,3.113392
0.660907,3.123167
0.661621,3.123167
0.662306,3.118280
0.663011,3.123167
0.663847,3.118280
0.664515,3.113392
0.665187,3.118280
0.665843,3.118280
0.666506,3.118280
0.667171,3.123167
0.667835,3.118280
0.668549,3.113392
0.669226,3.113392
0.669892,3.123167
0.670556,3.118280
0.671236,3.118280
0.671968,3.113392
0.672692,3.123167
0.673513,3.123167
0.674300,3.118280
0.675041,3.118280
0.675782,3.118280
0.676490,3.118280
0.677213,3.113392
0.677939,3.113392
0.678688,3.113392
0.679670,3.113392
0.680688,3.118280
0.681522,3.113392
0.682188,3.118280
0.682889,3.113392
0.683594,3.108504
0.684454,3.113392
0.685146,3.118280
0.685835,3.113392
0.686530,3.118280
0.687222,3.118280
0.687995,3.118280
0.688682,3.108504
0.689404,3.123167
0.690101,3.113392
0.690828,3.113392
0.691565,3.113392
0.692299,3.123167
0.693063,3.118280
0.693724,3.118280
0.694380,3.113392
0.695068,3.113392
0.695743,3.113392
0.696463,3.118280
0.697176,3.118280
0.697922,3.113392
0.698617,3.123167
0.699308,3.118280
0.699993,3.118280
0.700682,3.113392
0.701391,3.108504
0.702087,3.113392
0.702842,3.113392
0.703481,3.118280
0.704126,3.118280
0.704781,3.118280
0.705436,3.118280
0.706078,3.118280
0.706722,3.113392
0.707371,3.118280
0.708013,3.118280
0.708666,3.137830
0.709321,3.118280
0.709969,3.118280
0.710616,3.118280
0.711269,3.118280
0.711917,3.118280
0.712581,3.113392
0.713233,3.118280
0.713892,3.113392
0.714550,3.118280
0.715216,3.108504
0.715897,3.108504
0.716566,3.113392
0.717234,3.118280
0.717923,3.118280
0.718586,3.118280
0.719249,3.123167
0.719917,3.113392
0.720603,3.113392
0.721266,3.118280
0.721949,3.118280
0.722606,3.113392
0.723246,3.113392
0.723892,3.108504
0.724533,3.118280
0.725182,3.118280
0.725857,3.118280
0.726515,3.123167
0.727207,3.118280
0.727841,3.108504
0.728464,3.108504
0.729094,3.113392
0.729728,3.113392
0.730366,3.108504
0.731054,3.108504
0.731775,3.118280
0.732468,3.118280
0.733153,3.108504
0.733823,3.113392
0.734531,3.113392
0.735194,3.118280
0.735871,3.113392
0.736532,3.113392
0.737219,3.113392
0.737904,3.113392
0.738573,3.118280
0.739286,3.118280
0.739960,3.118280
0.740659,3.118280
0.741322,3.118280
0.741993,3.118280
0.742646,3.118280
0.743309,3.118280
0.743985,3.113392
0.744659,3.113392
0.745323,3.118280
0.745975,3.108504
0.746625,3.113392
0.747285,3.108504
0.747944,3.113392
0.748610,3.118280
0.749279,3.118280
0.749942,3.113392
0.750613,3.118280
0.751266,3.118280
0.751912,3.108504
0.752563,3.113392
0.753212,3.118280
0.753889,3.108504
0.754562,3.113392
0.755221,3.113392
0.755892,3.108504
0.756596,3.108504
0.757244,3.118280
0.757893,3.108504
0.758521,3.123167
0.759166,3.118280
0.759802,3.108504
0.760450,3.113392
0.761102,3.108504
0.761742,3.113392
0.762420,3.123167
0.763057,3.113392
0.763746,3.113392
0.764621,3.113392
0.765334,3.108504
0.766097,3.108504
0.766853,3.108504
0.767556,3.108504
0.768458,3.108504
0.769451,3.108504
0.770325,3.108504
0.771192,3.113392
0.771972,3.118280
0.772756,3.113392
0.773478,3.113392
0.774210,3.113392
0.774949,3.108504
0.775660,3.088954
0.776361,3.108504
0.777070,3.113392
0.777784,3.113392
0.778502,3.108504
0.779181,3.113392
0.779840,3.113392
0.780483,3.118280
0.781121,3.113392
0.781739,3.113392
0.782352,3.113392
0.782969,3.123167
0.783641,3.118280
0.784326,3.108504
0.785115,3.113392
0.786063,3.113392
0.786911,3.108504
0.787584,3.113392
0.788266,3.113392
0.789066,3.113392
0.789888,3.123167
0.790678,3.113392
0.791543,3.113392
0.792396,3.113392
0.793147,3.113392
0.793876,3.113392
0.794575,3.113392
0.795249,3.108504
0.795933,3.113392
0.796653,3.113392
0.797361,3.113392
0.798045,3.113392
0.798744,3.108504
0.799417,3.108504
0.800090,3.113392
0.800762,3.113392
0.801425,3.108504
0.802064,3.113392
0.802691,3.113392
0.803316,3.113392
0.803969,3.108504
0.804668,3.108504
0.805343,3.103617
0.806024,3.088954
0.806693,3.108504
0.807378,3.113392
0.808050,3.103617
0.808720,3.113392
0.809379,3.108504
0.810026,3.108504
0.810681,3.103617
0.811387,3.108504
0.812060,3.113392
0.812754,3.113392
0.813405,3.103617
0.814053,3.113392
0.814729,3.108504
0.815406,3.108504
0.816072,3.113392
0.816759,3.113392
0.817452,3.113392
0.818142,3.113392
0.818839,3.113392
0.819505,3.108504
0.820248,3.113392
0.820943,3.108504
0.821633,3.113392
0.822242,3.108504
0.822869,3.118280
0.823464,3.108504
0.824091,3.118280
0.824686,3.108504
0.825273,3.103617
0.825862,3.113392
0.826465,3.113392
0.827039,3.108504
0.827613,3.108504
0.828197,3.113392
0.828777,3.113392
0.829361,3.113392
0.829954,3.113392
0.830535,3.108504
0.831152,3.113392
0.831808,3.108504
0.832481,3.118280
0.833158,3.113392
0.833821,3.113392
0.834490,3.108504
0.835145,3.108504
0.835811,3.113392
0.836516,3.113392
0.837199,3.113392
0.837890,3.113392
0.838605,3.108504
0.839338,3.113392
0.840085,3.098729
0.840797,3.118280
0.841510,3.108504
0.842214,3.113392
0.842923,3.103617
0.843633,3.113392
0.844327,3.113392
0.845012,3.118280
0.845708,3.118280
0.846386,3.113392
0.847083,3.113392
0.847773,3.118280
0.848489,3.113392
0.849184,3.108504
0.849871,3.113392
0.850561,3.118280
0.851225,3.118280
0.851895,3.108504
0.852544,3.113392
0.853200,3.118280
0.853849,3.113392
0.854527,3.118280
0.855216,3.113392
0.855950,3.118280
0.856639,3.113392
0.857316,3.118280
0.857960,3.113392
0.858628,3.118280
0.859372,3.108504
0.860056,3.113392
0.860759,3.118280
0.861443,3.118280
0.862135,3.108504
0.862826,3.108504
0.863490,3.113392
0.864234,3.113392
0.864934,3.108504
0.865621,3.113392
0.866315,3.113392
0.867000,3.108504
0.867704,3.103617
0.868389,3.113392
0.869118,3.113392
0.869780,3.113392
0.870455,3.113392
0.871147,3.103617
0.871857,3.113392
0.872551,3.113392
0.873244,3.113392
0.874003,3.113392
0.874696,3.118280
0.875349,3.118280
0.876005,3.113392
0.876667,3.108504
0.877314,3.108504
0.877957,3.108504
0.878625,3.113392
0.879265,3.113392
0.879901,3.118280
0.880539,3.113392
0.881188,3.118280
0.881862,3.113392
0.882573,3.113392
0.883297,3.108504
0.883991,3.123167
0.884647,3.118280
0.885296,3.113392
0.885942,3.113392
0.886615,3.118280
0.887265,3.113392
0.887926,3.113392
0.888676,3.103617
0.889393,3.113392
0.890094,3.118280
0.890805,3.113392
0.891517,3.108504
0.892207,3.108504
0.892891,3.113392
0.893614,3.113392
0.894291,3.113392
0.894955,3.108504
0.895667,3.108504
0.896361,3.108504
0.897046,3.118280
0.897728,3.113392
0.898457,3.113392
0.899133,3.113392
0.899834,3.118280
0.900526,3.113392
0.901215,3.113392
0.901908,3.118280
0.902591,3.113392
0.903342,3.118280
0.904034,3.113392
0.904701,3.103617
0.905346,3.103617
0.906012,3.098729
0.906667,3.108504
0.907384,3.098729
0.908093,3.108504
0.908811,3.108504
0.909525,3.108504
0.910232,3.108504
0.911043,3.113392
0.911706,3.113392
0.912347,3.113392
0.912989,3.108504
0.913612,3.118280
0.914286,3.113392
0.914926,3.113392
0.915590,3.108504
0.916250,3.113392
0.916941,3.118280
0.917619,3.113392
0.918286,3.108504
0.918977,3.113392
0.919654,3.113392
0.920320,3.113392
0.921007,3.113392
0.921674,3.113392
0.922376,3.113392
0.923065,3.108504
0.923738,3.113392
0.924404,3.113392
0.925096,3.113392
0.925791,3.108504
0.926470,3.108504
0.927163,3.103617
0.927889,3.098729
0.928585,3.108504
0.929312,3.108504
0.929994,3.113392
0.930675,3.108504
0.931388,3.108504
0.932099,3.108504
0.932828,3.118280
0.933540,3.113392
0.934284,3.113392
0.935040,3.108504
0.935764,3.113392
0.936484,3.108504
0.937213,3.108504
0.937876,3.098729
0.938584,3.108504
0.939293,3.103617
0.939993,3.108504
0.940697,3.108504
0.941394,3.108504
0.942090,3.113392
0.942773,3.103617
0.943461,3.108504
0.944130,3.113392
0.944853,3.108504
0.945547,3.103617
0.946224,3.103617
0.946912,3.103617
0.947611,3.108504
0.948299,3.108504
0.948983,3.113392
0.949682,3.103617
0.950372,3.103617
0.951060,3.103617
0.951737,3.118280
0.952421,3.113392
0.953085,3.113392
0.953744,3.113392
0.954413,3.113392
0.955085,3.108504
0.955743,3.113392
0.956409,3.108504
0.957067,3.113392
0.957772,3.118280
0.958435,3.113392
0.959088,3.118280
0.959735,3.118280
0.960387,3.113392
0.961068,3.113392
0.961723,3.118280
0.962373,3.123167
0.963043,3.118280
0.963714,3.118280
0.964367,3.113392
0.965049,3.108504
0.965709,3.113392
0.966385,3.108504
0.967109,3.108504
0.967804,3.113392
0.968490,3.113392
