время[c],напряжение[В]
0.129708,2.634409
0.130393,2.634409
0.131121,2.629521
0.131839,2.634409
0.132521,2.634409
0.133212,2.634409
0.133902,2.634409
0.134583,2.629521
0.135253,2.639296
0.135932,2.634409
0.136643,2.639296
0.137300,2.639296
0.137927,2.634409
0.138531,2.634409
0.139122,2.629521
0.139713,2.629521
0.140303,2.629521
0.140896,2.629521
0.141531,2.629521
0.142120,2.629521
0.142725,2.629521
0.143318,2.634409
0.143907,2.624633
0.144497,2.629521
0.145083,2.629521
0.145669,2.634409
0.146358,2.624633
0.147132,2.629521
0.147879,2.624633
0.148574,2.634409
0.149270,2.634409
0.149983,2.639296
0.150678,2.634409
0.151390,2.639296
0.152020,2.639296
0.152625,2.634409
0.153196,2.629521
0.153786,2.634409
0.154429,2.634409
0.155131,2.634409
0.155869,2.634409
0.156541,2.634409
0.157206,2.634409
0.157881,2.629521
0.158513,2.634409
0.159158,2.629521
0.159816,2.629521
0.160624,2.634409
0.161521,2.639296
0.162259,2.639296
0.162980,2.629521
0.163686,2.634409
0.164426,2.634409
0.165147,2.634409
0.165866,2.629521
0.166544,2.639296
0.167176,2.639296
0.167851,2.639296
0.168543,2.634409
0.169457,2.629521
0.170244,2.639296
0.171094,2.629521
0.171840,2.639296
0.172529,2.634409
0.173235,2.629521
0.173875,2.634409
0.174441,2.649071
0.175000,2.649071
0.175563,2.644184
0.176126,2.644184
0.176694,2.644184
0.177257,2.644184
0.177813,2.649071
0.178368,2.644184
0.178921,2.644184
0.179484,2.649071
0.180054,2.649071
0.180714,2.639296
0.181361,2.634409
0.181977,2.629521
0.182651,2.634409
0.183333,2.629521
0.184000,2.639296
0.184636,2.634409
0.185234,2.629521
0.185817,2.629521
0.186484,2.639296
0.187146,2.639296
0.187740,2.639296
0.188313,2.639296
0.188872,2.639296
0.189445,2.634409
0.190021,2.639296
0.190596,2.644184
0.191213,2.634409
0.191803,2.644184
0.192427,2.639296
0.193070,2.634409
0.193690,2.634409
0.194333,2.639296
0.194976,2.639296
0.195586,2.639296
0.196222,2.639296
0.196860,2.639296
0.197518,2.639296
0.198170,2.644184
0.198817,2.639296
0.199501,2.644184
0.200168,2.634409
0.200828,2.639296
0.201470,2.634409
0.202117,2.639296
0.202751,2.644184
0.203382,2.644184
0.204015,2.634409
0.204677,2.634409
0.205326,2.639296
0.205973,2.634409
0.206649,2.634409
0.207285,2.639296
0.207935,2.624633
0.208590,2.634409
0.209251,2.634409
0.209895,2.639296
0.210526,2.639296
0.211160,2.634409
0.211798,2.634409
0.212482,2.639296
0.213143,2.639296
0.213833,2.639296
0.214586,2.634409
0.215276,2.634409
0.216043,2.634409
0.216773,2.644184
0.217483,2.639296
0.218185,2.639296
0.218843,2.639296
0.219514,2.644184
0.220203,2.639296
0.220876,2.639296
0.221578,2.634409
0.222281,2.639296
0.222958,2.639296
0.223627,2.639296
0.224267,2.629521
0.224948,2.634409
0.225617,2.639296
0.226471,2.639296
0.227405,2.639296
0.228227,2.634409
0.228919,2.639296
0.229669,2.639296
0.230310,2.634409
0.230975,2.639296
0.231645,2.639296
0.232519,2.644184
0.233322,2.644184
0.234182,2.639296
0.234895,2.634409
0.235618,2.634409
0.236289,2.639296
0.236953,2.644184
0.237636,2.644184
0.238345,2.639296
0.239107,2.639296
0.239811,2.634409
0.240507,2.639296
0.241335,2.634409
0.242208,2.639296
0.243089,2.634409
0.243894,2.629521
0.244638,2.634409
0.245399,2.639296
0.246272,2.644184
0.247099,2.634409
0.247812,2.634409
0.248622,2.639296
0.249296,2.634409
0.249897,2.629521
0.250509,2.629521
0.251108,2.629521
0.251690,2.639296
0.252299,2.634409
0.252911,2.639296
0.253528,2.634409
0.254161,2.629521
0.254772,2.634409
0.255402,2.634409
0.256076,2.639296
0.256694,2.639296
0.257292,2.629521
0.257885,2.634409
0.258487,2.634409
0.259081,2.639296
0.259673,2.629521
0.260264,2.629521
0.260849,2.634409
0.261433,2.634409
0.262030,2.629521
0.262618,2.634409
0.263240,2.639296
0.263912,2.639296
0.264545,2.629521
0.265167,2.629521
0.265868,2.634409
0.266695,2.644184
0.267570,2.634409
0.268329,2.634409
0.268960,2.634409
0.269629,2.639296
0.270438,2.634409
0.271325,2.634409
0.272056,2.639296
0.272795,2.629521
0.273516,2.634409
0.274219,2.639296
0.274923,2.639296
0.275577,2.639296
0.276268,2.634409
0.276934,2.639296
0.277580,2.639296
0.278242,2.634409
0.278981,2.639296
0.279718,2.634409
0.280473,2.634409
0.281256,2.634409
0.281975,2.634409
0.282628,2.634409
0.283335,2.634409
0.283958,2.629521
0.284524,2.644184
0.285081,2.639296
0.285640,2.639296
0.286248,2.644184
0.286848,2.649071
0.287427,2.639296
0.287997,2.644184
0.288581,2.644184
0.289170,2.649071
0.289763,2.644184
0.290339,2.644184
0.290971,2.639296
0.291630,2.639296
0.292257,2.644184
0.292901,2.639296
0.293565,2.639296
0.294213,2.639296
0.294906,2.644184
0.295518,2.639296
0.296200,2.639296
0.296828,2.644184
0.297514,2.639296
0.298235,2.644184
0.298920,2.639296
0.299594,2.639296
0.300246,2.639296
0.300916,2.634409
0.301546,2.639296
0.302194,2.639296
0.302871,2.644184
0.303513,2.639296
0.304214,2.639296
0.304857,2.644184
0.305522,2.639296
0.306130,2.639296
0.306744,2.639296
0.307353,2.634409
0.307992,2.634409
0.308632,2.634409
0.309242,2.629521
0.309803,2.634409
0.310361,2.629521
0.310916,2.629521
0.311472,2.634409
0.312037,2.629521
0.312593,2.629521
0.313168,2.634409
0.313744,2.639296
0.314311,2.639296
0.314878,2.639296
0.315445,2.644184
0.316036,2.639296
0.316766,2.644184
0.317388,2.629521
0.318040,2.639296
0.318704,2.634409
0.319340,2.634409
0.320066,2.644184
0.320823,2.634409
0.321668,2.634409
0.322340,2.634409
0.323037,2.634409
0.323721,2.639296
0.324387,2.639296
0.325077,2.644184
0.325902,2.634409
0.326665,2.624633
0.327484,2.629521
0.328262,2.629521
0.328932,2.639296
0.329574,2.634409
0.330214,2.629521
0.330848,2.634409
0.331490,2.639296
0.332183,2.634409
0.332943,2.634409
0.333649,2.634409
0.334467,2.634409
0.335454,2.639296
0.336375,2.629521
0.337193,2.639296
0.338108,2.639296
0.339065,2.634409
0.340056,2.639296
0.340968,2.644184
0.341735,2.639296
0.342437,2.644184
0.343145,2.634409
0.343887,2.639296
0.344582,2.644184
0.345272,2.634409
0.345940,2.639296
0.346593,2.639296
0.347268,2.639296
0.347943,2.644184
0.348603,2.639296
0.349260,2.639296
0.349913,2.634409
0.350577,2.639296
0.351222,2.639296
0.351820,2.634409
0.352411,2.634409
0.353006,2.639296
0.353584,2.639296
0.354155,2.644184
0.354725,2.629521
0.355313,2.639296
0.355917,2.634409
0.356611,2.639296
0.357267,2.634409
0.357867,2.634409
0.358454,2.634409
0.359039,2.639296
0.359618,2.639296
0.360201,2.629521
0.360782,2.639296
0.361437,2.634409
0.362105,2.634409
0.362794,2.634409
0.363506,2.639296
0.364166,2.634409
0.364872,2.634409
0.365538,2.634409
0.366247,2.639296
0.367047,2.639296
0.367793,2.634409
0.368552,2.639296
0.369315,2.644184
0.370036,2.639296
0.370748,2.634409
0.371649,2.644184
0.372567,2.639296
0.373475,2.639296
0.374175,2.634409
0.374847,2.639296
0.375537,2.629521
0.376207,2.634409
0.376859,2.639296
0.377558,2.639296
0.378490,2.644184
0.379248,2.644184
0.379973,2.639296
0.380709,2.639296
0.381501,2.639296
0.382178,2.639296
0.382895,2.634409
0.383644,2.639296
0.384337,2.644184
0.385024,2.639296
0.385727,2.644184
0.386417,2.644184
0.387271,2.634409
0.388018,2.644184
0.388680,2.644184
0.389316,2.649071
0.389893,2.634409
0.390451,2.634409
0.391007,2.639296
0.391562,2.634409
0.392139,2.634409
0.392704,2.634409
0.393273,2.639296
0.393896,2.639296
0.394504,2.639296
0.395071,2.649071
0.395626,2.649071
0.396198,2.649071
0.396754,2.649071
0.397308,2.649071
0.397863,2.649071
0.398416,2.649071
0.398973,2.653959
0.399582,2.644184
0.400170,2.649071
0.400749,2.644184
0.401342,2.653959
0.401957,2.649071
0.402594,2.649071
0.403214,2.644184
0.403826,2.639296
0.404435,2.639296
0.405037,2.644184
0.405666,2.639296
0.406289,2.639296
0.406902,2.639296
0.407536,2.639296
0.408207,2.639296
0.408845,2.639296
0.409459,2.634409
0.410095,2.644184
0.410756,2.634409
0.411368,2.639296
0.411994,2.639296
0.412606,2.634409
0.413229,2.644184
0.413852,2.639296
0.414495,2.639296
0.415114,2.644184
0.415814,2.639296
0.416513,2.634409
0.417170,2.639296
0.417808,2.639296
0.418441,2.639296
0.419066,2.639296
0.419680,2.634409
0.420298,2.634409
0.420922,2.639296
0.421534,2.634409
0.422157,2.634409
0.422810,2.639296
0.423444,2.639296
0.424074,2.639296
0.424715,2.634409
0.425556,2.639296
0.426221,2.634409
0.426912,2.639296
0.427627,2.624633
0.428313,2.639296
0.428998,2.634409
0.429665,2.639296
0.430393,2.634409
0.431060,2.634409
0.431718,2.639296
0.432402,2.639296
0.433103,2.644184
0.433780,2.639296
0.434453,2.639296
0.435144,2.629521
0.435836,2.639296
0.436496,2.639296
0.437153,2.634409
0.437814,2.634409
0.438492,2.644184
0.439262,2.634409
0.440068,2.634409
0.440793,2.639296
0.441507,2.639296
0.442293,2.639296
0.443031,2.639296
0.443723,2.634409
0.444444,2.629521
0.445147,2.634409
0.445899,2.629521
0.446794,2.629521
0.447562,2.639296
0.448310,2.634409
0.449017,2.634409
0.449949,2.634409
0.450724,2.629521
0.451571,2.634409
0.452324,2.634409
0.453116,2.634409
0.453903,2.634409
0.454578,2.639296
0.455225,2.634409
0.455899,2.634409
0.456569,2.629521
0.457218,2.639296
0.457868,2.634409
0.458509,2.634409
0.459251,2.639296
0.459987,2.634409
0.460688,2.644184
0.461403,2.639296
0.462148,2.639296
0.462991,2.634409
0.463656,2.634409
0.464500,2.644184
0.465237,2.639296
0.465935,2.639296
0.466644,2.639296
0.467355,2.639296
0.468055,2.639296
0.468731,2.634409
0.469450,2.639296
0.470134,2.639296
0.470803,2.634409
0.471469,2.634409
0.472150,2.634409
0.472834,2.634409
0.473501,2.639296
0.474154,2.644184
0.474752,2.634409
0.475332,2.634409
0.475924,2.634409
0.476710,2.629521
0.477645,2.639296
0.478581,2.629521
0.479486,2.634409
0.480550,2.629521
0.481474,2.629521
0.482354,2.634409
0.483420,2.639296
0.484502,2.639296
0.485263,2.634409
0.485934,2.639296
0.486604,2.629521
0.487295,2.639296
0.487955,2.634409
0.488586,2.634409
0.489224,2.634409
0.489859,2.644184
0.490460,2.629521
0.491080,2.639296
0.491761,2.634409
0.492456,2.634409
0.493155,2.639296
0.493880,2.629521
0.494543,2.639296
0.495228,2.629521
0.495898,2.634409
0.496609,2.639296
0.497312,2.634409
0.499211,2.634409
0.500093,2.634409
0.500937,2.639296
0.501759,2.644184
0.502617,2.639296
0.503337,2.629521
0.504095,2.634409
0.504881,2.629521
0.505649,2.639296
0.506457,2.634409
0.507150,2.634409
0.507842,2.629521
0.508564,2.624633
0.509258,2.634409
0.509929,2.634409
0.510589,2.634409
0.511266,2.634409
0.511946,2.634409
0.512689,2.639296
0.513484,2.634409
0.514223,2.639296
0.514980,2.639296
0.515688,2.634409
0.516433,2.639296
0.517263,2.639296
0.518079,2.649071
0.518813,2.639296
0.519443,2.649071
0.520023,2.634409
0.520617,2.634409
0.521257,2.634409
0.521884,2.634409
0.522538,2.634409
0.523236,2.629521
0.523866,2.634409
0.524508,2.629521
0.525128,2.634409
0.525739,2.629521
0.526340,2.634409
0.527020,2.629521
0.527695,2.624633
0.528327,2.629521
0.528934,2.629521
0.529568,2.634409
0.530141,2.634409
0.530700,2.639296
0.531271,2.644184
0.531892,2.639296
0.532593,2.639296
0.533238,2.639296
0.533875,2.639296
0.534496,2.649071
0.535111,2.644184
0.535779,2.639296
0.536399,2.644184
0.536967,2.634409
0.537523,2.634409
0.538083,2.634409
0.538638,2.634409
0.539200,2.639296
0.539756,2.629521
0.540319,2.634409
0.540960,2.634409
0.541605,2.639296
0.542258,2.634409
0.542873,2.634409
0.543497,2.634409
0.544097,2.629521
0.544685,2.634409
0.545267,2.644184
0.545912,2.644184
0.546568,2.639296
0.547214,2.629521
0.547849,2.634409
0.548468,2.644184
0.549082,2.639296
0.549738,2.639296
0.550389,2.629521
0.551023,2.639296
0.551684,2.634409
0.552282,2.629521
0.552904,2.634409
0.553562,2.634409
0.554213,2.634409
0.554858,2.634409
0.555510,2.639296
0.556148,2.644184
0.556781,2.639296
0.557460,2.639296
0.558092,2.639296
0.558715,2.639296
0.559341,2.644184
0.559968,2.639296
0.560583,2.644184
0.561160,2.634409
0.561725,2.644184
0.562285,2.629521
0.562843,2.634409
0.563413,2.634409
0.563968,2.624633
0.564523,2.629521
0.565081,2.634409
0.565636,2.644184
0.566279,2.644184
0.566918,2.634409
0.567553,2.634409
0.568212,2.634409
0.568880,2.639296
0.569531,2.639296
0.570184,2.634409
0.570870,2.639296
0.571500,2.639296
0.572191,2.629521
0.572831,2.634409
0.573470,2.639296
0.574109,2.629521
0.574759,2.634409
0.575551,2.629521
0.576201,2.634409
0.576973,2.634409
0.577784,2.634409
0.578470,2.639296
0.579259,2.629521
0.580076,2.629521
0.580950,2.629521
0.581720,2.634409
0.582422,2.634409
0.583133,2.639296
0.583821,2.639296
0.584528,2.639296
0.585337,2.639296
0.586144,2.634409
0.587024,2.634409
0.587821,2.634409
0.588515,2.639296
0.589202,2.634409
0.589891,2.639296
0.590577,2.634409
0.591259,2.639296
0.592033,2.639296
0.592897,2.639296
0.596813,2.634409
0.597628,2.644184
0.598433,2.639296
0.599272,2.639296
0.600057,2.639296
0.600740,2.639296
0.601404,2.639296
0.602067,2.644184
0.602731,2.639296
0.603396,2.634409
0.604056,2.634409
0.604722,2.634409
0.605340,2.639296
0.606011,2.639296
0.606703,2.634409
0.607373,2.639296
0.608040,2.639296
0.608729,2.644184
0.609413,2.639296
0.610106,2.634409
0.610785,2.639296
0.611454,2.639296
0.612161,2.639296
0.612871,2.639296
0.613582,2.634409
0.614283,2.644184
0.614944,2.634409
0.615620,2.634409
0.616339,2.639296
0.616996,2.634409
0.617715,2.629521
0.618419,2.639296
0.619106,2.639296
0.619787,2.634409
0.620479,2.639296
0.621197,2.639296
0.621880,2.634409
0.622555,2.629521
0.623236,2.634409
0.623910,2.634409
0.624587,2.634409
0.625264,2.634409
0.626003,2.634409
0.626701,2.634409
0.627406,2.634409
0.628099,2.629521
0.628784,2.629521
0.629489,2.629521
0.630181,2.639296
0.630924,2.639296
0.631615,2.634409
0.632293,2.639296
0.632971,2.639296
0.633675,2.634409
0.634398,2.634409
0.635103,2.629521
0.635862,2.634409
0.636534,2.634409
0.637225,2.639296
0.637920,2.634409
0.638624,2.639296
0.639393,2.634409
0.640146,2.639296
0.640910,2.629521
0.641633,2.634409
0.642351,2.634409
0.643182,2.634409
0.644025,2.634409
0.644890,2.634409
0.645627,2.634409
0.646302,2.639296
0.647007,2.639296
0.647886,2.644184
0.648666,2.639296
0.649379,2.644184
0.650117,2.639296
0.650857,2.639296
0.651568,2.634409
0.652343,2.639296
0.653033,2.644184
0.653705,2.644184
0.654411,2.639296
0.655114,2.639296
0.655982,2.634409
0.656755,2.644184
0.657458,2.639296
0.658173,2.639296
0.658848,2.639296
0.659486,2.644184
0.660123,2.644184
0.660768,2.639296
0.661429,2.644184
0.662080,2.649071
0.662742,2.649071
0.663394,2.644184
0.664059,2.649071
0.664739,2.644184
0.665403,2.639296
0.666062,2.644184
0.666714,2.649071
0.667362,2.649071
0.668031,2.639296
0.668684,2.639296
0.669342,2.639296
0.670069,2.639296
0.670725,2.644184
0.671402,2.644184
0.672052,2.639296
0.672699,2.639296
0.673335,2.644184
0.673978,2.644184
0.674618,2.644184
0.675253,2.639296
0.675897,2.644184
0.676551,2.644184
0.677210,2.644184
0.677861,2.639296
0.678512,2.639296
0.679154,2.639296
0.679837,2.644184
0.680488,2.644184
0.681136,2.644184
0.681782,2.644184
0.682421,2.644184
0.683064,2.649071
0.683719,2.644184
0.684385,2.639296
0.685030,2.639296
0.685690,2.644184
0.686391,2.644184
0.687042,2.634409
0.687706,2.644184
0.688360,2.639296
0.689017,2.644184
0.689724,2.644184
0.690385,2.639296
0.691031,2.639296
0.691847,2.639296
0.692524,2.644184
0.693294,2.639296
0.694085,2.634409
0.694769,2.634409
0.695564,2.639296
0.696383,2.639296
0.697253,2.634409
0.698052,2.644184
0.698741,2.634409
0.699517,2.639296
0.700233,2.639296
0.700936,2.639296
0.701763,2.634409
0.702583,2.634409
0.703456,2.634409
0.704163,2.639296
0.704844,2.639296
0.705534,2.634409
0.706218,2.634409
0.706896,2.639296
0.707612,2.629521
0.708422,2.629521
0.711451,2.639296
0.712129,2.629521
0.712809,2.634409
0.714413,2.639296
0.715355,2.634409
0.716205,2.634409
0.716984,2.639296
0.717784,2.634409
0.718486,2.644184
0.719179,2.634409
0.719874,2.639296
0.720588,2.639296
0.721282,2.639296
0.721962,2.639296
0.722646,2.634409
0.723377,2.634409
0.724084,2.629521
0.724802,2.634409
0.725503,2.639296
0.726191,2.634409
0.726868,2.644184
0.727551,2.644184
0.728243,2.644184
0.728935,2.639296
0.729627,2.634409
0.730312,2.644184
0.731014,2.639296
0.731706,2.634409
0.732386,2.634409
0.733065,2.634409
0.733776,2.649071
0.734465,2.639296
0.735142,2.634409
0.735914,2.639296
0.736665,2.634409
0.737378,2.639296
0.738088,2.639296
0.738801,2.644184
0.739483,2.644184
0.740193,2.639296
0.740852,2.634409
0.741485,2.644184
0.742119,2.639296
0.742770,2.639296
0.743448,2.639296
0.744087,2.639296
0.744731,2.639296
0.745392,2.644184
0.746056,2.634409
0.746727,2.629521
0.747396,2.634409
0.748061,2.634409
0.748723,2.629521
0.749377,2.634409
0.750048,2.629521
0.750710,2.639296
0.751380,2.634409
0.752036,2.634409
0.752721,2.639296
0.753374,2.634409
0.754069,2.629521
0.754763,2.634409
0.755474,2.649071
0.756194,2.634409
0.756914,2.629521
0.757611,2.639296
0.758332,2.644184
0.759037,2.639296
0.759741,2.634409
0.760446,2.649071
0.761159,2.639296
0.761869,2.634409
0.762576,2.644184
0.763289,2.634409
0.764003,2.639296
0.764703,2.639296
0.765397,2.634409
0.766107,2.634409
0.766796,2.634409
0.767473,2.639296
0.768162,2.639296
0.768857,2.644184
0.769541,2.644184
0.770231,2.639296
0.770911,2.644184
0.771602,2.639296
0.772297,2.639296
0.772993,2.644184
0.773679,2.644184
0.774354,2.644184
0.775035,2.639296
0.775745,2.639296
0.776427,2.644184
0.777139,2.649071
0.777862,2.644184
0.778575,2.644184
0.779288,2.634409
0.780000,2.634409
0.780682,2.644184
0.781377,2.639296
0.782092,2.644184
0.782789,2.634409
0.783578,2.639296
0.784329,2.639296
0.785095,2.634409
0.785889,2.634409
0.786663,2.639296
0.787374,2.634409
0.788171,2.639296
0.788890,2.644184
0.789582,2.639296
0.790283,2.639296
0.790963,2.644184
0.791663,2.639296
0.792390,2.629521
0.793074,2.639296
0.793767,2.634409
0.794466,2.634409
0.795187,2.639296
0.795914,2.639296
0.796605,2.639296
0.797353,2.639296
0.798068,2.639296
0.798761,2.639296
0.799481,2.639296
0.800224,2.634409
0.801038,2.634409
0.801859,2.634409
0.802679,2.634409
0.803478,2.644184
0.804259,2.639296
0.804978,2.634409
0.805675,2.634409
0.806396,2.644184
0.807113,2.634409
0.807780,2.639296
0.808449,2.639296
0.809143,2.639296
0.809813,2.639296
0.810492,2.634409
0.811166,2.639296
0.811831,2.639296
0.812512,2.639296
0.813182,2.639296
0.813868,2.634409
0.814527,2.639296
0.815164,2.634409
0.815846,2.644184
0.816529,2.639296
0.817198,2.639296
0.817900,2.649071
0.818588,2.639296
0.819281,2.639296
0.819932,2.639296
0.820576,2.634409
0.821263,2.639296
0.821937,2.634409
0.822618,2.634409
0.823324,2.634409
0.824028,2.634409
0.824788,2.634409
0.825574,2.634409
0.826342,2.634409
0.827116,2.634409
0.827899,2.629521
0.828623,2.629521
0.829335,2.639296
0.830094,2.639296
0.830810,2.634409
0.831588,2.639296
0.832302,2.634409
0.833032,2.639296
0.833779,2.639296
0.834521,2.639296
0.835264,2.639296
0.835960,2.634409
0.836664,2.634409
0.837366,2.634409
0.838075,2.639296
0.838808,2.639296
0.839509,2.639296
0.840218,2.634409
0.840915,2.634409
0.841612,2.639296
0.842346,2.634409
0.843053,2.634409
0.843762,2.639296
0.844459,2.639296
0.845161,2.639296
0.845919,2.634409
0.846637,2.639296
0.847345,2.629521
0.848058,2.634409
0.848781,2.639296
0.849513,2.634409
0.850215,2.634409
0.850916,2.639296
0.851632,2.644184
0.852331,2.634409
0.853037,2.639296
0.853750,2.639296
0.854450,2.644184
0.855176,2.629521
0.855954,2.634409
0.856627,2.649071
0.857293,2.649071
0.857965,2.639296
0.858652,2.639296
0.859331,2.639296
0.860008,2.639296
0.860681,2.634409
0.861351,2.639296
0.862025,2.649071
0.862706,2.634409
0.863380,2.639296
0.864051,2.639296
0.864721,2.634409
0.865405,2.639296
0.866092,2.629521
0.866754,2.639296
0.867464,2.634409
0.868148,2.639296
0.868828,2.639296
0.869519,2.639296
0.870235,2.644184
0.870918,2.634409
0.871632,2.639296
0.872317,2.639296
0.873011,2.634409
0.873656,2.644184
0.874308,2.639296
0.875003,2.634409
0.875651,2.629521
0.876361,2.639296
0.877043,2.639296
0.877761,2.639296
0.878450,2.644184
0.879143,2.644184
0.879814,2.634409
0.880574,2.639296
0.881253,2.644184
0.881929,2.644184
0.882616,2.634409
0.883294,2.634409
0.883987,2.629521
0.884664,2.639296
0.885432,2.634409
0.886136,2.639296
0.886863,2.639296
0.887548,2.639296
0.888272,2.634409
0.888953,2.634409
0.889624,2.639296
0.890409,2.639296
0.891106,2.634409
0.891822,2.639296
0.892515,2.649071
0.893244,2.634409
0.893925,2.639296
0.894628,2.639296
0.895319,2.634409
0.895967,2.639296
0.896617,2.649071
0.897291,2.639296
0.897936,2.644184
0.898601,2.634409
0.899240,2.639296
0.899894,2.639296
0.900553,2.639296
0.901182,2.644184
0.901836,2.644184
0.902483,2.639296
0.903165,2.644184
0.903819,2.639296
0.904484,2.644184
0.905130,2.644184
0.905831,2.644184
0.906478,2.639296
0.907154,2.634409
0.907804,2.644184
0.908473,2.639296
0.909129,2.644184
0.909834,2.644184
0.910480,2.639296
0.911170,2.634409
0.911857,2.634409
0.912560,2.634409
0.913227,2.644184
0.913922,2.649071
0.914604,2.639296
0.915362,2.639296
0.916026,2.644184
0.916712,2.634409
0.917409,2.644184
0.918102,2.644184
0.918776,2.639296
0.919475,2.639296
0.920142,2.644184
0.920841,2.634409
0.921555,2.634409
0.922273,2.634409
0.923091,2.639296
0.923877,2.634409
0.924686,2.629521
0.925444,2.639296
0.926255,2.634409
0.927001,2.634409
0.927737,2.639296
0.928467,2.629521
0.929263,2.634409
0.930009,2.634409
0.930708,2.639296
0.931400,2.644184
0.932084,2.644184
0.932778,2.644184
0.933458,2.634409
0.934128,2.639296
0.934791,2.644184
0.935452,2.634409
0.936103,2.634409
0.936744,2.639296
0.937390,2.639296
0.938076,2.639296
0.938746,2.644184
0.939397,2.644184
0.940066,2.634409
0.940743,2.644184
0.941395,2.644184
0.942068,2.634409
0.942716,2.644184
0.943397,2.639296
0.944105,2.649071
0.944775,2.644184
0.945434,2.639296
0.946115,2.644184
0.946759,2.639296
0.947429,2.639296
0.948087,2.639296
0.948767,2.639296
0.949410,2.639296
0.950078,2.639296
0.950735,2.639296
0.951454,2.639296
0.952140,2.644184
0.952835,2.634409
0.953534,2.639296
0.954235,2.634409
0.954929,2.639296
0.955636,2.639296
0.956317,2.644184
0.957030,2.644184
0.957706,2.649071
0.958407,2.634409
0.959092,2.639296
0.959787,2.639296
0.960474,2.644184
0.961185,2.639296
0.961883,2.644184
0.962596,2.634409
0.963264,2.644184
0.963969,2.629521
0.964651,2.634409
0.965380,2.639296
0.966063,2.634409
0.966772,2.639296
0.967455,2.634409
0.968161,2.634409
0.968843,2.634409
0.969553,2.639296
0.970245,2.644184
0.970957,2.644184
0.971631,2.639296
0.972327,2.634409
