время[c],напряжение[В]
0.229785,0.967742
0.230521,0.967742
0.231184,0.967742
0.231826,0.967742
0.232462,0.967742
0.233135,0.967742
0.233794,0.972630
0.234489,0.967742
0.235147,0.967742
0.235812,0.967742
0.236465,0.972630
0.237097,0.967742
0.237739,0.967742
0.238398,0.972630
0.239094,0.967742
0.239732,0.967742
0.240374,0.967742
0.241015,0.967742
0.241671,0.967742
0.242333,0.967742
0.242992,0.967742
0.243644,0.962854
0.244332,0.962854
0.245011,0.967742
0.245667,0.967742
0.246397,0.967742
0.247109,0.967742
0.247772,0.962854
0.248410,0.962854
0.249036,0.962854
0.249707,0.967742
0.250374,0.967742
0.251013,0.962854
0.251643,0.967742
0.252283,0.967742
0.252929,0.967742
0.253591,0.967742
0.254270,0.967742
0.254963,0.967742
0.255621,0.967742
0.256285,0.967742
0.256946,0.967742
0.257594,0.967742
0.258227,0.967742
0.258861,0.972630
0.259518,0.967742
0.260212,0.967742
0.260879,0.962854
0.261536,0.967742
0.262195,0.967742
0.262867,0.967742
0.263591,0.972630
0.264252,0.967742
0.264905,0.962854
0.265553,0.972630
0.266253,0.962854
0.266915,0.962854
0.267567,0.962854
0.268218,0.962854
0.268907,0.967742
0.269590,0.962854
0.270248,0.967742
0.270890,0.967742
0.271533,0.967742
0.272189,0.962854
0.272828,0.967742
0.273470,0.967742
0.274127,0.967742
0.274769,0.967742
0.275411,0.967742
0.276105,0.962854
0.276788,0.972630
0.277462,0.962854
0.278098,0.967742
0.278721,0.967742
0.279359,0.967742
0.280025,0.972630
0.280720,0.967742
0.281403,0.967742
0.282072,0.967742
0.282738,0.972630
0.283451,0.967742
0.284110,0.962854
0.284750,0.967742
0.285392,0.962854
0.286040,0.967742
0.286694,0.967742
0.287361,0.967742
0.288064,0.972630
0.288714,0.967742
0.289350,0.967742
0.289982,0.972630
0.290617,0.967742
0.291267,0.967742
0.291915,0.972630
0.292571,0.967742
0.293317,0.967742
0.293972,0.967742
0.294632,0.967742
0.295285,0.967742
0.295932,0.967742
0.296712,0.967742
0.297443,0.948192
0.298161,0.967742
0.298848,0.972630
0.299536,0.972630
0.300225,0.967742
0.300869,0.972630
0.301523,0.967742
0.302177,0.962854
0.302830,0.967742
0.303481,0.967742
0.304150,0.967742
0.304799,0.967742
0.305432,0.972630
0.306097,0.967742
0.306764,0.967742
0.307441,0.967742
0.308183,0.967742
0.308849,0.967742
0.309655,0.972630
0.310398,0.967742
0.311140,0.967742
0.311830,0.967742
0.312543,0.967742
0.313256,0.967742
0.314034,0.972630
0.314750,0.972630
0.315392,0.967742
0.316081,0.962854
0.316716,0.967742
0.317355,0.967742
0.318009,0.967742
0.318662,0.972630
0.319492,0.972630
0.320167,0.972630
0.320838,0.967742
0.321527,0.967742
0.322201,0.967742
0.322877,0.967742
0.323533,0.967742
0.324145,0.972630
0.329379,0.972630
0.330057,0.967742
0.330678,0.972630
0.331278,0.967742
0.331921,0.972630
0.332535,0.967742
0.333112,0.972630
0.333715,0.972630
0.334323,0.972630
0.334930,0.967742
0.335559,0.967742
0.336187,0.967742
0.336815,0.972630
0.337486,0.967742
0.338104,0.972630
0.338765,0.972630
0.339377,0.972630
0.339952,0.972630
0.340575,0.972630
0.341250,0.972630
0.341866,0.972630
0.342485,0.972630
0.343088,0.967742
0.343661,0.967742
0.344250,0.972630
0.344864,0.972630
0.345510,0.967742
0.346225,0.972630
0.346874,0.967742
0.347459,0.972630
0.348079,0.967742
0.348691,0.972630
0.349342,0.967742
0.349952,0.967742
0.350594,0.967742
0.351226,0.967742
0.351935,0.967742
0.352517,0.967742
0.353144,0.972630
0.353791,0.972630
0.354422,0.972630
0.355119,0.967742
0.355807,0.962854
0.356573,0.972630
0.357388,0.967742
0.358146,0.972630
0.358858,0.972630
0.359793,0.967742
0.360743,0.972630
0.361571,0.967742
0.362315,0.972630
0.363077,0.967742
0.363835,0.972630
0.364622,0.967742
0.365391,0.962854
0.366112,0.967742
0.366930,0.967742
0.367765,0.967742
0.368588,0.967742
0.369281,0.967742
0.369948,0.967742
0.370605,0.972630
0.371255,0.972630
0.371906,0.967742
0.372598,0.972630
0.373399,0.967742
0.374129,0.967742
0.375241,0.967742
0.376221,0.967742
0.376899,0.967742
0.377571,0.967742
0.378329,0.972630
0.379168,0.967742
0.380095,0.967742
0.381018,0.972630
0.381966,0.972630
0.382790,0.967742
0.383533,0.972630
0.384206,0.967742
0.384886,0.967742
0.385529,0.967742
0.386225,0.967742
0.386867,0.972630
0.387506,0.967742
0.388172,0.962854
0.388829,0.962854
0.389499,0.967742
0.390151,0.967742
0.390808,0.967742
0.391515,0.967742
0.392212,0.967742
0.392854,0.967742
0.393503,0.967742
0.394197,0.972630
0.394844,0.972630
0.395499,0.967742
0.396172,0.972630
0.396861,0.967742
0.397575,0.967742
0.398287,0.972630
0.398939,0.967742
0.399590,0.972630
0.400270,0.972630
0.400967,0.967742
0.401606,0.967742
0.402253,0.972630
0.402901,0.967742
0.403551,0.967742
0.404243,0.967742
0.404935,0.967742
0.405583,0.967742
0.406253,0.967742
0.406936,0.972630
0.407585,0.967742
0.408238,0.967742
0.408909,0.962854
0.409581,0.967742
0.410222,0.967742
0.410949,0.967742
0.411643,0.943304
0.412344,0.962854
0.413119,0.967742
0.413840,0.972630
0.414505,0.967742
0.415157,0.967742
0.415821,0.967742
0.416501,0.967742
0.417199,0.967742
0.417888,0.967742
0.418592,0.972630
0.419286,0.967742
0.419985,0.967742
0.420686,0.967742
0.421385,0.972630
0.422091,0.967742
0.422796,0.967742
0.423498,0.967742
0.424195,0.967742
0.424914,0.967742
0.425621,0.967742
0.426318,0.967742
0.427019,0.972630
0.427742,0.962854
0.428442,0.967742
0.429150,0.972630
0.429907,0.967742
0.430621,0.967742
0.431312,0.962854
0.432022,0.967742
0.432724,0.967742
0.433425,0.967742
0.434126,0.967742
0.434838,0.972630
0.435548,0.972630
0.436264,0.967742
0.436970,0.967742
0.437693,0.967742
0.438445,0.967742
0.439146,0.972630
0.439836,0.972630
0.440528,0.967742
0.441226,0.967742
0.441933,0.972630
0.442645,0.972630
0.443347,0.967742
0.444057,0.967742
0.444763,0.967742
0.445462,0.967742
0.446353,0.967742
0.447128,0.967742
0.447830,0.967742
0.448522,0.962854
0.449225,0.967742
0.449966,0.967742
0.450662,0.967742
0.451365,0.967742
0.452076,0.967742
0.452803,0.967742
0.453522,0.972630
0.454227,0.967742
0.454922,0.967742
0.455635,0.972630
0.456344,0.967742
0.457049,0.967742
0.457762,0.967742
0.458482,0.972630
0.459210,0.967742
0.459921,0.967742
0.460614,0.967742
0.461323,0.967742
0.462048,0.967742
0.462811,0.972630
0.463602,0.967742
0.464506,0.972630
0.465277,0.967742
0.466005,0.967742
0.466732,0.967742
0.467469,0.962854
0.468261,0.967742
0.469033,0.962854
0.469752,0.962854
0.470441,0.967742
0.471131,0.967742
0.471820,0.962854
0.472511,0.967742
0.473278,0.967742
0.474074,0.972630
0.474821,0.967742
0.475544,0.967742
0.476243,0.967742
0.477015,0.972630
0.477779,0.967742
0.478493,0.967742
0.479800,0.967742
0.480676,0.972630
0.481554,0.967742
0.482419,0.967742
0.483306,0.967742
0.484125,0.967742
0.484981,0.972630
0.485829,0.972630
0.486634,0.972630
0.487474,0.967742
0.488213,0.967742
0.488955,0.967742
0.489741,0.967742
0.490708,0.967742
0.491547,0.967742
0.492282,0.972630
0.492931,0.972630
0.493578,0.972630
