время[c],напряжение[В]
0.512804,3.074291
0.513497,3.069404
0.514158,3.079179
0.514851,3.074291
0.515543,3.069404
0.516268,3.069404
0.517008,3.069404
0.517697,3.074291
0.518414,3.069404
0.519171,3.074291
0.519915,3.035191
0.520741,3.074291
0.521564,3.084066
0.522372,3.079179
0.523191,3.069404
0.523999,3.079179
0.524721,3.069404
0.525437,3.074291
0.526295,3.074291
0.527239,3.074291
0.527991,3.074291
0.528748,3.079179
0.529577,3.074291
0.530552,3.079179
0.531441,3.074291
0.532214,3.074291
0.533015,3.079179
0.533746,3.074291
0.534548,3.064516
0.535255,3.074291
0.535931,3.074291
0.536618,3.074291
0.537376,3.074291
0.538179,3.074291
0.538930,3.074291
0.539701,3.069404
0.540445,3.084066
0.541104,3.079179
0.541746,3.079179
0.542396,3.074291
0.543041,3.079179
0.543738,3.074291
0.544417,3.074291
0.545166,3.074291
0.545816,3.074291
0.546569,3.079179
0.547307,3.079179
0.547981,3.074291
0.548588,3.084066
0.549171,3.079179
0.549750,3.079179
0.550334,3.079179
0.550910,3.079179
0.551493,3.079179
0.552067,3.074291
0.552698,3.079179
0.553267,3.088954
0.553854,3.088954
0.554532,3.074291
0.555186,3.079179
0.555836,3.074291
0.556511,3.074291
0.557194,3.074291
0.557805,3.074291
0.558409,3.074291
0.558992,3.088954
0.559568,3.088954
0.560141,3.074291
0.560729,3.088954
0.561306,3.084066
0.561876,3.079179
0.562439,3.079179
0.563020,3.079179
0.563589,3.079179
0.564155,3.084066
0.564764,3.079179
0.565329,3.088954
0.565893,3.084066
0.566460,3.079179
0.567025,3.079179
0.567592,3.079179
0.568165,3.079179
0.568738,3.079179
0.569371,3.084066
0.570060,3.079179
0.570765,3.079179
0.571434,3.079179
0.572220,3.069404
0.573071,3.074291
0.573984,3.074291
0.574642,3.074291
0.575365,3.084066
0.576078,3.079179
0.577065,3.074291
0.578024,3.074291
0.578806,3.079179
0.579574,3.079179
0.580302,3.074291
0.581038,3.079179
0.581777,3.079179
0.582539,3.079179
0.583301,3.074291
0.584176,3.084066
0.585063,3.069404
0.585898,3.069404
0.586563,3.064516
0.587332,3.069404
0.588107,3.074291
0.588893,3.069404
0.589616,3.069404
0.590356,3.069404
0.591217,3.069404
0.591980,3.064516
0.592748,3.064516
0.593566,3.084066
0.594337,3.074291
0.594999,3.074291
0.595640,3.079179
0.596281,3.079179
0.596922,3.079179
0.597567,3.084066
0.598305,3.069404
0.599255,3.069404
0.599955,3.079179
0.600645,3.079179
0.601317,3.069404
0.601983,3.074291
0.602693,3.074291
0.603381,3.074291
0.604104,3.069404
0.604802,3.069404
0.605536,3.074291
0.606220,3.079179
0.606899,3.079179
0.607597,3.079179
0.608266,3.074291
0.608943,3.074291
0.609612,3.074291
0.610293,3.064516
0.610969,3.074291
0.611671,3.074291
0.612333,3.074291
0.612985,3.074291
0.613697,3.069404
0.614367,3.074291
0.615036,3.074291
0.615727,3.074291
0.616438,3.074291
0.617176,3.079179
0.617889,3.084066
0.618639,3.074291
0.619342,3.069404
0.620101,3.069404
0.620846,3.074291
0.621579,3.079179
0.622276,3.084066
0.622940,3.074291
0.623618,3.079179
0.624330,3.074291
0.625056,3.079179
0.625803,3.074291
0.626550,3.074291
0.627259,3.069404
0.627958,3.084066
0.628657,3.084066
0.629374,3.074291
0.630088,3.074291
0.630806,3.084066
0.631566,3.069404
0.632270,3.069404
0.632959,3.069404
0.633635,3.074291
0.634331,3.079179
0.635051,3.084066
0.635770,3.064516
0.636509,3.084066
0.637219,3.079179
0.637948,3.074291
0.638686,3.088954
0.639394,3.074291
0.640101,3.074291
0.640811,3.079179
0.641522,3.069404
0.642238,3.074291
0.642954,3.074291
0.643735,3.074291
0.644439,3.069404
0.645190,3.069404
0.645989,3.074291
0.646714,3.084066
0.647443,3.074291
0.648186,3.069404
0.648892,3.069404
0.649612,3.074291
0.650310,3.069404
0.651004,3.074291
0.651659,3.074291
0.652403,3.069404
0.653132,3.084066
0.653868,3.074291
0.654635,3.074291
0.655362,3.074291
0.656128,3.079179
0.656863,3.074291
0.657595,3.074291
0.658308,3.079179
0.659010,3.074291
0.659749,3.069404
0.660475,3.079179
0.661217,3.074291
0.661961,3.079179
0.662721,3.079179
0.663394,3.079179
0.664080,3.084066
0.664775,3.074291
0.665459,3.074291
0.666144,3.069404
0.666851,3.074291
0.667620,3.069404
0.668348,3.069404
0.669080,3.074291
0.669812,3.079179
0.670506,3.074291
0.671247,3.069404
0.671997,3.074291
0.672715,3.069404
0.673465,3.069404
0.674173,3.079179
0.674891,3.069404
0.675620,3.079179
0.676371,3.074291
0.677150,3.074291
0.677886,3.074291
0.678611,3.074291
0.679350,3.079179
0.680078,3.074291
0.680817,3.074291
0.681545,3.088954
0.682507,3.069404
0.683251,3.074291
0.683967,3.088954
0.684641,3.074291
0.685327,3.069404
0.686137,3.074291
0.687004,3.069404
0.687818,3.074291
0.688717,3.084066
0.689650,3.079179
0.690496,3.064516
0.691331,3.074291
0.692117,3.079179
0.692926,3.074291
0.693763,3.084066
0.694534,3.074291
0.695369,3.079179
0.696085,3.079179
0.696756,3.074291
0.697417,3.069404
0.698089,3.069404
0.698745,3.064516
0.699421,3.079179
0.700111,3.079179
0.700781,3.069404
0.701494,3.074291
0.702158,3.074291
0.702840,3.074291
0.703536,3.074291
0.704205,3.079179
0.704853,3.074291
0.705556,3.079179
0.706262,3.079179
0.706941,3.069404
0.707609,3.079179
0.708290,3.079179
0.709005,3.074291
0.709719,3.079179
0.710419,3.074291
0.711114,3.069404
0.711798,3.074291
0.712458,3.074291
0.713124,3.069404
0.713818,3.074291
0.714600,3.074291
0.715274,3.074291
0.715972,3.074291
0.716638,3.074291
0.717305,3.074291
0.717947,3.079179
0.718601,3.064516
0.719228,3.074291
0.719834,3.064516
0.720478,3.074291
0.721165,3.074291
0.721811,3.069404
0.722445,3.069404
0.723082,3.069404
0.723725,3.069404
0.724363,3.074291
0.724997,3.069404
0.725636,3.079179
0.726320,3.074291
0.726957,3.084066
0.727600,3.069404
0.728247,3.064516
0.728910,3.079179
0.729561,3.074291
0.730208,3.074291
0.730873,3.074291
0.731679,3.069404
0.732372,3.064516
0.733011,3.074291
0.733637,3.069404
0.734336,3.079179
0.735022,3.074291
0.735602,3.088954
0.736168,3.084066
0.736731,3.088954
0.737288,3.088954
0.737877,3.084066
0.738445,3.093842
0.739022,3.088954
0.739582,3.093842
0.740148,3.088954
0.740704,3.084066
0.741287,3.079179
0.741937,3.088954
0.742598,3.079179
0.743224,3.079179
0.743839,3.079179
0.744501,3.084066
0.745156,3.088954
