время[c],напряжение[В]
0.093294,0.948192
0.094065,0.943304
0.094796,0.948192
0.095466,0.943304
0.096224,0.943304
0.097059,0.943304
0.097931,0.943304
0.098692,0.948192
0.099527,0.943304
0.100358,0.943304
0.101173,0.943304
0.102008,0.943304
0.102819,0.943304
0.103519,0.948192
0.104179,0.943304
0.104864,0.943304
0.105558,0.948192
0.106390,0.943304
0.107145,0.943304
0.107939,0.943304
0.108703,0.948192
0.109456,0.948192
0.110147,0.948192
0.110895,0.943304
0.111804,0.943304
0.112629,0.948192
0.113267,0.943304
0.113831,0.943304
0.114384,0.948192
0.115037,0.948192
0.115708,0.953079
0.116397,0.948192
0.117069,0.943304
0.117737,0.948192
0.118322,0.948192
0.118889,0.948192
0.119447,0.943304
0.120007,0.943304
0.120652,0.948192
0.121279,0.943304
0.121908,0.943304
0.122543,0.948192
0.123212,0.943304
0.123881,0.943304
0.124556,0.943304
0.125193,0.943304
0.125864,0.943304
0.126523,0.948192
0.127162,0.943304
0.127832,0.943304
0.128497,0.948192
0.129142,0.948192
0.129770,0.948192
0.130406,0.948192
0.131057,0.943304
0.131702,0.943304
0.132360,0.948192
0.133020,0.948192
0.133669,0.948192
0.134339,0.938416
0.134973,0.943304
0.135617,0.943304
0.136241,0.943304
0.136947,0.943304
0.137563,0.948192
0.138220,0.943304
0.138849,0.943304
0.139506,0.943304
0.140151,0.943304
0.140820,0.943304
0.141471,0.948192
0.142113,0.943304
0.142790,0.943304
0.143451,0.943304
0.144097,0.943304
0.144762,0.948192
0.145678,0.943304
0.146334,0.943304
0.147113,0.948192
0.147937,0.943304
0.148618,0.948192
0.149328,0.948192
0.150264,0.948192
0.151188,0.943304
0.151963,0.943304
0.152673,0.948192
0.153372,0.943304
0.154022,0.943304
0.154661,0.943304
0.155427,0.943304
0.156176,0.943304
0.156955,0.943304
0.157690,0.938416
0.158354,0.938416
0.158987,0.938416
0.159618,0.943304
0.160260,0.943304
0.160894,0.948192
0.161589,0.943304
0.162383,0.943304
0.163214,0.943304
0.164190,0.948192
0.164975,0.943304
0.165787,0.948192
0.166651,0.943304
0.167449,0.948192
0.168361,0.948192
0.169261,0.943304
0.170117,0.948192
0.170797,0.943304
0.171425,0.943304
0.172065,0.943304
0.172708,0.943304
0.173411,0.948192
0.174157,0.943304
0.174816,0.943304
0.175477,0.943304
0.176123,0.943304
0.176753,0.943304
0.177416,0.943304
0.178058,0.938416
0.178695,0.943304
0.179343,0.943304
0.179996,0.943304
0.180635,0.943304
0.181273,0.943304
0.181937,0.943304
0.182590,0.948192
0.183232,0.943304
0.183880,0.943304
0.184535,0.938416
0.185189,0.943304
0.185867,0.943304
0.186513,0.943304
0.187150,0.943304
0.187843,0.943304
0.188490,0.943304
0.189135,0.948192
0.189800,0.943304
0.190506,0.943304
0.191191,0.943304
0.191826,0.943304
0.192475,0.943304
0.193112,0.948192
0.193740,0.943304
0.194373,0.943304
0.195005,0.943304
0.195668,0.948192
0.196304,0.943304
0.196959,0.943304
0.197602,0.943304
0.198253,0.943304
0.198889,0.943304
0.199522,0.943304
0.200155,0.943304
0.200841,0.943304
0.201527,0.943304
0.202209,0.943304
0.202891,0.943304
0.203551,0.943304
0.204220,0.943304
0.204905,0.943304
0.205620,0.943304
0.206289,0.943304
0.207005,0.948192
0.207781,0.943304
0.208497,0.948192
0.209156,0.943304
0.209993,0.948192
0.210863,0.948192
0.211783,0.948192
0.212704,0.948192
0.213561,0.953079
0.214334,0.943304
0.215091,0.943304
0.215882,0.943304
0.216617,0.943304
0.217330,0.948192
0.217980,0.943304
0.218683,0.948192
0.219494,0.948192
0.220253,0.943304
0.221016,0.943304
0.221735,0.943304
0.222427,0.943304
0.223088,0.943304
0.223783,0.948192
0.224422,0.948192
0.224993,0.943304
0.225549,0.943304
0.226103,0.953079
0.226659,0.943304
0.227212,0.943304
0.227787,0.948192
0.228414,0.948192
0.229072,0.948192
0.229733,0.948192
0.230349,0.948192
0.230951,0.948192
0.231589,0.948192
0.232269,0.948192
0.232903,0.943304
0.233603,0.948192
0.234218,0.948192
0.234857,0.948192
0.235488,0.948192
0.236103,0.948192
0.236759,0.948192
0.237385,0.943304
0.238077,0.943304
0.238717,0.943304
0.239389,0.948192
0.240053,0.943304
0.240697,0.948192
0.241386,0.948192
0.242039,0.938416
0.242674,0.943304
0.243318,0.948192
0.244026,0.943304
0.244660,0.943304
0.245324,0.943304
0.245980,0.943304
0.246667,0.943304
0.247351,0.943304
0.247979,0.943304
0.248690,0.948192
0.249464,0.953079
0.250167,0.948192
0.250804,0.948192
0.251430,0.948192
0.252109,0.948192
0.252784,0.948192
0.253442,0.948192
0.254194,0.943304
0.254960,0.943304
0.255743,0.943304
0.256584,0.948192
0.257272,0.943304
0.257974,0.948192
0.258868,0.943304
0.259768,0.943304
0.260563,0.943304
0.261294,0.943304
0.261948,0.943304
0.262596,0.943304
0.263283,0.938416
0.263980,0.943304
0.264706,0.943304
0.265391,0.943304
0.266093,0.948192
0.266781,0.948192
0.267565,0.948192
0.268318,0.943304
0.269079,0.943304
0.269868,0.948192
0.270593,0.948192
0.271341,0.948192
0.272135,0.943304
0.272859,0.948192
0.273535,0.948192
0.274190,0.943304
0.274846,0.943304
0.275521,0.948192
0.276192,0.948192
0.276872,0.943304
0.277551,0.943304
0.278288,0.938416
0.279047,0.948192
0.279775,0.938416
0.280512,0.943304
0.281573,0.943304
0.282550,0.938416
0.283283,0.948192
0.284008,0.943304
0.284828,0.943304
0.285896,0.943304
0.286743,0.943304
0.287483,0.943304
0.288211,0.943304
0.288934,0.943304
0.289598,0.943304
0.290319,0.943304
0.291024,0.948192
0.291679,0.943304
0.292291,0.938416
0.292895,0.948192
0.293508,0.943304
0.294111,0.943304
0.294718,0.938416
0.295329,0.943304
0.295935,0.948192
0.296565,0.943304
0.297199,0.943304
0.297819,0.938416
0.298424,0.938416
0.299034,0.943304
0.299639,0.943304
0.300246,0.938416
0.300850,0.943304
0.301451,0.943304
0.302054,0.943304
0.302657,0.943304
0.303324,0.943304
0.303969,0.943304
0.304579,0.943304
0.305194,0.943304
0.305841,0.948192
0.306469,0.943304
0.307149,0.943304
0.307841,0.938416
0.308476,0.943304
0.309082,0.943304
0.309678,0.943304
0.310286,0.948192
0.310903,0.943304
0.311520,0.943304
0.312127,0.938416
0.312733,0.948192
0.313335,0.948192
0.313935,0.943304
0.314542,0.943304
0.315148,0.943304
0.315751,0.943304
0.316350,0.943304
0.316956,0.943304
0.317559,0.938416
0.318191,0.943304
0.318839,0.943304
0.319475,0.943304
0.320130,0.938416
0.320784,0.948192
0.321449,0.943304
0.322084,0.943304
0.322719,0.938416
0.323440,0.943304
0.324097,0.943304
0.324743,0.943304
0.325375,0.943304
0.326027,0.943304
0.326674,0.948192
0.327316,0.943304
0.327961,0.943304
0.328600,0.948192
0.329246,0.948192
0.329878,0.948192
0.330515,0.943304
0.331182,0.943304
0.331819,0.948192
0.332449,0.943304
0.333095,0.943304
0.333731,0.943304
0.334360,0.943304
0.335002,0.943304
0.335637,0.943304
0.336297,0.943304
0.336981,0.943304
0.337642,0.943304
0.338330,0.938416
0.338979,0.938416
0.339650,0.943304
0.340325,0.938416
0.340982,0.943304
0.341617,0.943304
0.342288,0.943304
0.342958,0.948192
0.343594,0.943304
0.344235,0.943304
0.344875,0.943304
0.345512,0.948192
0.346163,0.948192
0.346795,0.948192
0.347462,0.943304
0.348121,0.948192
0.348756,0.943304
0.349388,0.948192
0.350032,0.943304
0.350672,0.943304
0.351312,0.938416
0.351975,0.943304
0.352625,0.943304
0.353252,0.943304
0.353883,0.943304
0.354527,0.943304
0.355163,0.943304
0.355798,0.943304
0.356597,0.943304
0.357257,0.943304
0.357929,0.938416
0.358558,0.943304
0.359208,0.943304
0.359892,0.938416
0.360583,0.943304
0.361246,0.943304
0.361984,0.938416
0.362655,0.948192
0.363368,0.943304
0.364057,0.948192
0.364728,0.943304
0.365382,0.948192
0.366083,0.948192
0.366932,0.948192
0.367855,0.943304
0.368671,0.948192
0.369467,0.943304
0.370250,0.943304
0.370988,0.943304
0.371762,0.943304
0.372447,0.943304
0.373106,0.943304
0.373784,0.943304
0.374429,0.948192
0.375094,0.943304
0.375766,0.943304
0.376455,0.943304
0.377172,0.943304
0.377851,0.943304
0.378479,0.943304
0.379099,0.943304
0.379713,0.938416
0.380322,0.938416
0.380963,0.943304
0.381621,0.943304
0.382261,0.943304
0.382898,0.943304
0.383613,0.948192
0.384254,0.943304
0.384900,0.943304
0.387790,0.948192
0.388358,0.943304
0.388915,0.948192
0.389473,0.948192
0.390041,0.948192
0.390601,0.943304
0.391158,0.948192
0.391729,0.948192
0.392348,0.943304
0.393004,0.943304
0.393652,0.948192
0.394331,0.943304
0.395012,0.943304
0.395638,0.953079
0.396322,0.948192
0.397002,0.948192
0.397671,0.948192
0.398343,0.938416
0.399016,0.943304
0.399688,0.943304
0.400308,0.943304
0.400967,0.948192
0.401611,0.948192
0.402229,0.943304
0.402883,0.943304
0.403544,0.948192
0.404196,0.948192
0.404844,0.948192
0.405503,0.948192
0.406151,0.948192
0.406812,0.948192
0.407485,0.943304
0.408161,0.948192
0.408789,0.943304
0.409440,0.943304
0.410114,0.943304
0.410765,0.948192
0.411444,0.943304
0.412076,0.943304
0.412725,0.943304
0.413368,0.943304
0.414010,0.948192
0.414647,0.943304
0.415286,0.943304
0.415971,0.943304
0.416764,0.943304
0.417403,0.943304
0.418181,0.943304
0.418937,0.943304
0.419576,0.948192
0.420235,0.943304
0.421088,0.943304
0.421996,0.943304
0.422846,0.943304
0.423585,0.938416
0.424254,0.943304
0.424946,0.948192
0.425683,0.938416
0.426394,0.943304
0.427106,0.948192
0.427901,0.948192
0.428626,0.948192
0.429342,0.943304
0.430097,0.943304
0.430827,0.943304
0.431584,0.948192
0.432381,0.948192
0.433135,0.943304
0.433831,0.948192
0.434514,0.948192
0.435231,0.943304
0.436015,0.943304
0.436744,0.943304
0.437493,0.948192
0.438275,0.943304
0.439076,0.943304
0.439866,0.943304
0.440621,0.943304
0.441365,0.943304
0.442143,0.948192
0.442928,0.943304
0.443707,0.943304
0.444392,0.943304
0.445135,0.948192
0.445809,0.948192
0.446490,0.943304
0.447154,0.948192
0.447816,0.948192
0.448509,0.953079
0.449224,0.948192
0.450084,0.948192
0.450887,0.943304
0.451694,0.943304
0.452440,0.948192
0.453173,0.943304
0.453866,0.943304
0.454568,0.948192
0.455249,0.938416
0.455922,0.943304
0.456600,0.943304
0.457319,0.948192
0.458006,0.943304
0.458667,0.948192
0.459297,0.948192
0.459952,0.948192
0.460637,0.943304
0.461306,0.948192
0.462009,0.943304
0.462715,0.948192
0.463415,0.948192
0.464102,0.943304
0.465229,0.943304
0.466227,0.948192
0.467123,0.948192
0.467839,0.948192
0.468542,0.948192
0.469252,0.948192
0.469977,0.948192
0.471016,0.943304
0.471996,0.943304
0.472939,0.943304
0.473934,0.948192
0.474899,0.948192
0.475594,0.943304
0.476312,0.943304
0.477037,0.948192
0.477800,0.948192
0.478547,0.943304
0.479517,0.938416
0.480570,0.943304
0.481428,0.943304
0.482309,0.943304
0.483147,0.948192
0.484016,0.943304
0.484780,0.943304
0.485600,0.948192
0.486371,0.943304
0.487201,0.948192
0.487922,0.948192
0.488594,0.948192
0.489327,0.948192
0.490015,0.948192
0.490718,0.948192
0.491413,0.948192
0.492094,0.948192
0.492761,0.948192
0.493439,0.948192
0.494176,0.948192
0.494856,0.948192
0.495531,0.943304
0.496255,0.948192
0.496941,0.948192
0.497715,0.948192
0.498381,0.943304
0.499090,0.943304
0.499766,0.938416
0.500447,0.943304
0.501105,0.948192
0.501762,0.943304
0.502442,0.943304
0.503112,0.943304
0.503775,0.943304
0.504528,0.943304
0.505256,0.948192
0.505949,0.943304
0.506627,0.943304
0.507312,0.943304
0.507972,0.943304
0.508666,0.948192
0.509387,0.948192
0.510051,0.948192
0.510699,0.948192
0.511374,0.948192
0.512032,0.943304
0.512718,0.948192
0.513407,0.943304
0.514090,0.948192
0.514798,0.943304
0.515510,0.943304
0.516251,0.943304
0.516919,0.943304
0.517581,0.948192
0.518235,0.943304
0.518898,0.943304
0.519565,0.948192
0.520214,0.943304
0.520913,0.943304
0.521592,0.943304
0.522274,0.948192
0.523010,0.948192
0.523680,0.957967
0.524408,0.943304
0.525121,0.943304
0.525867,0.948192
0.526603,0.943304
0.527267,0.943304
0.527958,0.948192
0.528621,0.943304
0.529275,0.948192
0.529931,0.948192
0.530576,0.948192
0.531214,0.948192
0.531863,0.943304
0.532524,0.948192
0.533273,0.948192
0.533986,0.943304
0.534636,0.943304
0.535293,0.943304
0.535947,0.948192
0.536601,0.948192
0.537244,0.943304
0.537898,0.943304
0.538556,0.943304
0.539217,0.943304
0.539899,0.943304
0.540579,0.943304
0.541238,0.943304
0.541876,0.948192
0.542525,0.948192
0.543182,0.943304
0.543836,0.943304
0.544492,0.948192
0.545184,0.943304
0.545842,0.943304
0.546503,0.943304
0.547145,0.948192
0.547801,0.948192
0.548467,0.948192
0.549141,0.948192
0.549807,0.948192
0.550460,0.948192
0.551152,0.948192
0.551831,0.948192
0.552502,0.943304
0.553169,0.948192
0.553844,0.948192
0.554496,0.943304
0.555145,0.948192
0.555807,0.948192
0.556470,0.948192
0.557165,0.948192
0.557842,0.943304
0.558497,0.943304
0.559133,0.948192
0.559757,0.943304
0.560386,0.948192
0.561032,0.943304
0.561682,0.943304
0.562334,0.948192
0.563039,0.948192
0.563704,0.943304
0.564382,0.943304
0.565048,0.943304
0.565736,0.948192
0.566413,0.948192
0.567080,0.948192
0.567797,0.948192
0.568449,0.948192
0.569097,0.948192
0.569740,0.948192
0.570399,0.948192
0.571055,0.948192
0.571707,0.943304
0.572408,0.948192
0.573056,0.948192
0.573725,0.943304
0.574399,0.948192
0.575070,0.948192
0.575723,0.948192
0.576370,0.948192
0.577042,0.943304
0.577739,0.948192
0.578393,0.943304
0.579043,0.948192
0.579702,0.943304
0.580354,0.943304
0.581013,0.948192
0.581661,0.943304
0.582295,0.948192
0.582963,0.943304
0.583616,0.948192
0.584286,0.943304
0.584960,0.943304
0.585646,0.943304
0.586345,0.943304
0.587054,0.948192
0.587743,0.948192
0.588412,0.953079
0.589041,0.948192
0.589699,0.943304
0.590390,0.948192
0.591089,0.948192
0.591750,0.948192
0.592412,0.943304
0.593077,0.948192
0.593730,0.948192
0.594369,0.948192
0.595011,0.948192
0.595650,0.943304
0.596285,0.943304
0.596975,0.948192
0.597633,0.948192
0.598306,0.948192
0.598940,0.943304
0.599565,0.943304
0.600207,0.943304
0.600824,0.943304
0.601454,0.948192
0.602099,0.943304
0.602725,0.943304
0.603347,0.943304
0.603964,0.948192
0.604581,0.943304
0.605212,0.943304
0.605870,0.948192
0.606539,0.943304
0.607291,0.943304
0.607976,0.943304
0.608626,0.948192
0.609254,0.943304
0.609902,0.953079
0.610555,0.948192
0.611214,0.943304
0.611878,0.948192
0.612534,0.948192
0.613202,0.948192
0.613854,0.943304
0.614512,0.948192
0.615151,0.948192
0.615806,0.948192
0.616491,0.948192
0.617125,0.948192
0.617830,0.943304
0.618470,0.948192
0.619098,0.943304
0.619731,0.948192
0.620335,0.943304
0.620950,0.943304
0.621556,0.943304
0.622205,0.948192
0.622843,0.943304
0.623504,0.943304
0.624186,0.943304
0.624851,0.948192
0.625490,0.943304
0.626173,0.948192
0.626776,0.943304
0.627377,0.943304
0.627982,0.948192
0.628658,0.943304
0.629311,0.948192
0.629990,0.948192
0.630623,0.948192
0.631293,0.943304
0.631931,0.948192
0.632601,0.943304
0.633221,0.948192
0.633886,0.943304
0.634508,0.948192
0.635123,0.948192
0.635781,0.948192
0.636403,0.948192
0.637059,0.948192
0.637710,0.948192
0.638353,0.943304
0.638999,0.943304
0.639649,0.938416
0.640367,0.948192
0.641031,0.948192
0.641685,0.948192
0.642321,0.943304
0.642947,0.948192
0.643583,0.943304
0.644209,0.948192
0.644832,0.943304
0.645453,0.948192
0.646080,0.948192
0.646751,0.943304
0.647429,0.943304
0.648115,0.943304
0.648850,0.948192
0.649562,0.953079
0.650216,0.948192
0.650903,0.948192
0.651540,0.948192
0.652129,0.948192
0.652704,0.948192
0.653277,0.953079
0.653845,0.948192
0.654417,0.953079
0.655028,0.953079
0.655645,0.948192
0.656260,0.948192
0.656858,0.953079
0.657526,0.948192
0.658143,0.948192
0.658748,0.943304
0.659352,0.948192
0.660011,0.943304
0.660660,0.948192
0.661291,0.948192
0.661932,0.948192
0.662560,0.943304
0.663179,0.948192
0.663791,0.948192
0.664412,0.948192
0.665045,0.948192
0.665674,0.948192
0.666310,0.948192
0.666935,0.948192
0.667563,0.948192
0.668229,0.948192
0.668901,0.948192
0.669535,0.948192
0.670233,0.948192
0.670863,0.943304
0.671488,0.953079
0.672116,0.948192
0.672756,0.943304
0.673417,0.948192
0.674086,0.943304
0.674746,0.943304
0.675358,0.943304
0.676030,0.948192
0.676678,0.948192
0.677382,0.948192
0.678014,0.943304
0.678696,0.943304
0.679374,0.943304
0.680083,0.948192
0.680789,0.948192
0.681437,0.943304
0.682103,0.948192
0.682781,0.948192
0.683445,0.943304
0.684144,0.948192
0.684808,0.948192
0.685417,0.948192
0.686098,0.953079
0.686742,0.948192
0.687417,0.948192
0.688060,0.953079
0.688732,0.948192
0.689402,0.948192
0.690106,0.948192
0.690826,0.943304
0.691514,0.948192
0.692184,0.943304
0.692805,0.948192
0.693486,0.948192
0.694335,0.948192
0.695098,0.948192
0.695878,0.948192
0.696696,0.943304
0.697444,0.943304
0.698162,0.943304
0.699014,0.943304
0.699909,0.943304
0.700656,0.948192
0.701392,0.948192
0.702118,0.948192
0.702860,0.948192
0.703565,0.948192
0.704265,0.948192
0.704978,0.948192
0.705701,0.948192
0.706424,0.948192
0.707179,0.948192
0.707875,0.953079
0.708636,0.948192
0.709475,0.948192
0.710207,0.948192
0.710874,0.943304
0.711516,0.948192
0.712152,0.948192
0.712809,0.948192
0.713470,0.943304
0.714142,0.943304
0.714869,0.943304
0.715586,0.943304
0.716336,0.943304
0.717103,0.943304
0.718137,0.948192
0.719081,0.943304
0.719846,0.943304
0.720544,0.943304
0.721391,0.948192
0.722230,0.948192
0.723080,0.948192
0.723939,0.943304
0.724765,0.948192
0.725562,0.943304
0.726275,0.948192
0.726950,0.948192
0.727623,0.943304
0.728284,0.953079
0.729025,0.948192
0.729703,0.948192
0.730394,0.943304
0.731071,0.948192
0.731761,0.948192
0.732471,0.943304
0.733165,0.943304
0.733872,0.948192
0.734526,0.948192
0.735194,0.948192
0.735892,0.943304
0.736565,0.948192
0.737288,0.948192
0.737956,0.943304
0.738641,0.948192
0.739399,0.948192
0.740149,0.948192
0.740845,0.943304
0.741526,0.943304
0.742227,0.943304
0.742899,0.943304
0.743631,0.943304
0.744320,0.948192
0.745044,0.943304
0.745739,0.943304
0.746428,0.943304
0.747104,0.943304
0.747802,0.948192
0.748555,0.953079
0.749228,0.948192
0.749933,0.943304
0.750610,0.948192
0.751305,0.948192
0.751983,0.948192
0.752688,0.943304
0.753424,0.948192
0.754127,0.943304
0.754826,0.943304
0.755502,0.948192
0.756213,0.948192
0.756895,0.943304
0.757606,0.943304
0.758351,0.943304
0.759089,0.948192
0.759779,0.943304
0.760504,0.943304
0.761171,0.943304
0.761873,0.943304
0.762551,0.943304
0.763276,0.948192
0.763953,0.943304
0.764640,0.948192
0.765318,0.943304
0.765996,0.948192
0.766671,0.948192
0.767361,0.953079
0.768098,0.948192
0.768802,0.943304
0.769511,0.948192
0.770216,0.948192
0.770862,0.948192
0.771509,0.948192
0.772162,0.948192
0.772831,0.943304
0.773531,0.948192
0.774205,0.948192
0.774892,0.948192
0.775692,0.948192
0.776464,0.948192
0.777229,0.948192
0.777993,0.943304
0.778686,0.943304
0.779372,0.943304
0.780065,0.948192
0.780764,0.943304
0.781449,0.948192
0.782123,0.948192
0.782841,0.948192
0.783522,0.948192
0.784194,0.948192
0.784865,0.948192
0.785553,0.948192
0.786228,0.948192
0.786895,0.943304
0.787579,0.948192
0.788358,0.948192
0.789049,0.948192
0.789726,0.948192
0.790404,0.948192
0.791097,0.948192
0.791782,0.948192
0.792472,0.948192
0.793213,0.948192
0.793913,0.948192
0.794581,0.943304
0.795267,0.943304
0.795949,0.948192
0.796647,0.948192
0.797322,0.943304
0.798022,0.943304
0.798717,0.948192
0.799524,0.943304
0.800209,0.948192
0.800935,0.948192
0.801605,0.948192
0.802331,0.938416
0.803062,0.943304
0.803718,0.948192
0.804461,0.948192
0.805144,0.948192
0.805861,0.943304
0.806556,0.948192
0.807333,0.943304
0.808050,0.948192
0.808745,0.943304
0.809433,0.948192
0.810148,0.948192
0.810840,0.943304
0.811548,0.943304
0.812258,0.943304
0.812939,0.943304
0.813609,0.943304
0.814295,0.948192
0.814971,0.943304
0.815647,0.943304
0.816308,0.948192
0.817042,0.943304
0.817755,0.943304
0.818457,0.943304
0.819124,0.943304
0.819782,0.943304
0.820442,0.948192
0.821098,0.943304
0.821755,0.943304
0.822442,0.948192
0.823131,0.943304
0.823797,0.948192
0.824495,0.943304
0.825191,0.953079
0.825889,0.948192
0.826582,0.943304
0.827269,0.943304
0.827945,0.948192
0.828624,0.948192
0.829325,0.948192
0.830012,0.943304
0.830688,0.943304
0.831349,0.943304
0.832006,0.943304
0.832660,0.948192
0.833342,0.943304
0.834029,0.948192
0.834714,0.948192
0.835376,0.948192
0.836074,0.948192
0.836737,0.943304
0.837427,0.943304
0.838128,0.943304
0.838802,0.943304
0.839498,0.943304
0.840194,0.943304
0.840869,0.948192
0.841598,0.948192
0.842284,0.943304
0.842984,0.948192
0.843659,0.943304
0.844355,0.943304
0.845036,0.948192
0.845695,0.948192
0.846421,0.943304
0.847103,0.943304
0.847800,0.948192
0.848495,0.943304
0.849182,0.943304
0.849879,0.943304
0.850551,0.948192
0.851266,0.948192
0.851931,0.948192
0.852594,0.943304
0.853263,0.943304
0.853937,0.943304
0.854611,0.943304
0.855280,0.943304
0.855935,0.948192
0.856611,0.948192
0.857276,0.943304
0.857949,0.948192
0.858622,0.948192
0.859289,0.948192
0.859948,0.943304
0.860623,0.943304
0.861303,0.948192
0.861993,0.943304
0.862695,0.948192
0.863385,0.948192
0.864056,0.943304
0.864721,0.948192
0.865391,0.948192
0.866100,0.943304
0.866776,0.948192
0.867477,0.948192
0.868191,0.943304
0.868866,0.948192
0.869538,0.948192
0.870212,0.948192
0.870929,0.948192
0.871603,0.943304
0.872294,0.948192
0.873003,0.943304
0.873671,0.938416
0.874346,0.948192
0.875018,0.943304
0.875736,0.948192
0.876423,0.948192
0.877095,0.948192
0.877805,0.943304
0.878486,0.943304
0.879172,0.948192
0.879838,0.943304
0.880498,0.948192
0.881156,0.943304
0.881835,0.943304
0.882531,0.948192
0.883229,0.943304
0.883909,0.943304
0.884571,0.943304
0.885242,0.948192
0.885916,0.943304
0.886590,0.943304
0.887253,0.948192
0.887913,0.948192
0.888575,0.948192
0.889252,0.943304
0.889924,0.948192
0.890609,0.948192
0.891282,0.948192
0.891957,0.943304
0.892626,0.948192
0.893285,0.948192
0.893970,0.943304
0.894642,0.948192
0.895353,0.943304
0.896019,0.943304
0.896689,0.943304
0.897348,0.943304
0.898008,0.948192
0.898683,0.943304
0.899403,0.943304
0.900065,0.948192
0.900759,0.943304
0.901459,0.943304
0.902143,0.948192
0.902833,0.943304
0.903548,0.943304
0.904268,0.948192
0.904937,0.943304
0.905581,0.948192
0.906247,0.948192
0.906927,0.948192
0.907627,0.948192
0.908319,0.948192
0.909023,0.948192
0.909710,0.948192
0.910429,0.943304
0.911100,0.943304
0.911765,0.948192
0.912452,0.953079
0.913144,0.943304
0.913812,0.948192
0.914512,0.953079
0.915232,0.943304
0.915905,0.953079
0.916581,0.948192
0.917256,0.948192
0.917960,0.948192
0.918642,0.948192
0.919332,0.938416
0.919988,0.943304
0.920719,0.943304
0.921463,0.943304
0.922132,0.943304
0.922793,0.948192
0.923482,0.943304
0.924166,0.948192
0.924825,0.948192
0.925494,0.943304
0.926183,0.948192
0.926842,0.943304
0.927518,0.943304
0.928179,0.948192
0.929091,0.948192
0.930021,0.943304
0.930794,0.943304
0.931449,0.948192
0.932119,0.943304
0.932793,0.948192
0.933463,0.948192
0.934159,0.943304
0.934845,0.943304
0.935526,0.948192
0.936210,0.943304
0.936915,0.943304
0.937594,0.943304
0.938266,0.943304
0.938936,0.948192
0.939603,0.943304
0.940292,0.948192
0.940971,0.943304
0.941649,0.943304
0.942335,0.943304
0.943021,0.943304
0.943698,0.943304
0.944391,0.943304
0.945049,0.948192
0.945720,0.948192
0.946407,0.948192
0.947082,0.948192
0.947795,0.948192
0.948463,0.948192
0.949196,0.948192
0.949869,0.943304
0.950549,0.948192
0.951217,0.948192
0.951892,0.948192
0.952573,0.943304
0.953270,0.948192
0.954036,0.943304
0.954737,0.943304
0.955446,0.943304
0.956171,0.948192
0.957082,0.943304
0.957885,0.943304
0.958648,0.938416
0.959432,0.948192
0.960207,0.943304
0.960968,0.938416
0.961650,0.943304
0.962327,0.943304
0.963015,0.948192
0.963694,0.948192
0.964385,0.943304
