время[c],напряжение[В]
0.154446,3.069404
0.158800,3.069404
0.159719,3.074291
0.160698,3.079179
0.161584,3.074291
0.162448,3.069404
0.163190,3.069404
0.163895,3.064516
0.164601,3.069404
0.165287,3.069404
0.167093,3.069404
0.168014,3.069404
0.168896,3.074291
0.169777,3.069404
0.170498,3.074291
0.171189,3.064516
0.171879,3.074291
0.172517,3.074291
0.173175,3.069404
0.173798,3.069404
0.174472,3.069404
0.175126,3.069404
0.175790,3.069404
0.176456,3.074291
0.177090,3.064516
0.177732,3.069404
0.178380,3.064516
0.179062,3.074291
0.179714,3.069404
0.180345,3.069404
0.181031,3.069404
0.181781,3.069404
0.182468,3.069404
0.183147,3.064516
0.183823,3.069404
0.184487,3.074291
0.185117,3.059629
0.185754,3.074291
0.186390,3.064516
0.187022,3.069404
0.187653,3.069404
0.188298,3.069404
0.188972,3.069404
0.189611,3.079179
0.190255,3.069404
0.190886,3.074291
0.191529,3.079179
0.192170,3.064516
0.192821,3.064516
0.193482,3.074291
0.194185,3.069404
0.194885,3.069404
0.195595,3.064516
0.196332,3.064516
0.197041,3.069404
0.197759,3.069404
0.198496,3.079179
0.199192,3.064516
0.199882,3.069404
0.200570,3.074291
0.201308,3.069404
0.201992,3.064516
0.202674,3.069404
0.203354,3.064516
0.204020,3.069404
0.204693,3.074291
0.205377,3.064516
0.206112,3.069404
0.206794,3.069404
0.207481,3.064516
0.208148,3.064516
0.208827,3.069404
0.209517,3.069404
0.210213,3.069404
0.210900,3.069404
0.211623,3.069404
0.212307,3.074291
0.212987,3.074291
0.213678,3.069404
0.214391,3.079179
0.215115,3.074291
0.215809,3.069404
0.216528,3.064516
0.217212,3.074291
0.217890,3.069404
0.218576,3.074291
0.219244,3.069404
0.219913,3.069404
0.220586,3.074291
0.221275,3.074291
0.221958,3.069404
0.222653,3.064516
0.223345,3.069404
0.224031,3.064516
0.224714,3.074291
0.225380,3.069404
0.226065,3.064516
0.226758,3.069404
0.227458,3.074291
0.228147,3.074291
0.228828,3.064516
0.229512,3.069404
0.230194,3.069404
0.230901,3.069404
0.231586,3.079179
0.232286,3.079179
0.232974,3.074291
0.233667,3.069404
0.234350,3.074291
0.235035,3.074291
0.235728,3.064516
0.236425,3.069404
0.237110,3.064516
0.237791,3.069404
0.238495,3.069404
0.239181,3.064516
0.239863,3.069404
0.240538,3.064516
0.241215,3.069404
0.241844,3.064516
0.242546,3.069404
0.243268,3.064516
0.243979,3.069404
0.244656,3.064516
0.245394,3.069404
0.246088,3.074291
0.246753,3.069404
0.247475,3.074291
0.248297,3.069404
0.249069,3.069404
0.249779,3.069404
0.250497,3.059629
0.251148,3.069404
0.251837,3.069404
0.252538,3.069404
0.253239,3.074291
0.253941,3.074291
0.254699,3.069404
0.255437,3.074291
0.256116,3.069404
0.256793,3.074291
0.257497,3.069404
0.258237,3.074291
0.259013,3.069404
0.259750,3.079179
0.260428,3.074291
0.261112,3.064516
0.261821,3.064516
0.262530,3.064516
0.263266,3.074291
0.263961,3.074291
0.264689,3.069404
0.265440,3.069404
0.266175,3.069404
0.266884,3.074291
0.267593,3.069404
0.268302,3.074291
0.269005,3.069404
0.269727,3.064516
0.270371,3.069404
0.271007,3.069404
0.271652,3.069404
0.272301,3.069404
0.273099,3.069404
0.273798,3.069404
0.274503,3.074291
0.275184,3.074291
0.275838,3.069404
0.276490,3.074291
0.277190,3.064516
0.277865,3.074291
0.278511,3.059629
0.279120,3.084066
0.279701,3.074291
0.280258,3.079179
0.280815,3.079179
0.281373,3.074291
0.281930,3.079179
0.282485,3.079179
0.283041,3.074291
0.283599,3.074291
0.284160,3.079179
0.284717,3.079179
0.285391,3.084066
0.286034,3.074291
0.286672,3.079179
0.287337,3.074291
0.288009,3.074291
0.288692,3.074291
0.289468,3.079179
0.290156,3.074291
0.290825,3.079179
0.291471,3.079179
0.292081,3.069404
0.292680,3.069404
0.293303,3.074291
0.293933,3.064516
0.294550,3.074291
0.295164,3.069404
0.295829,3.069404
0.296553,3.074291
0.297242,3.079179
0.297930,3.069404
0.298636,3.069404
0.299324,3.074291
0.300051,3.079179
0.300764,3.079179
0.301489,3.079179
0.302145,3.069404
0.302841,3.084066
0.303493,3.079179
0.304175,3.074291
0.304879,3.084066
0.305553,3.069404
0.306203,3.074291
0.306919,3.074291
0.307585,3.069404
0.308221,3.074291
0.308959,3.074291
0.309625,3.074291
0.310281,3.069404
0.310988,3.079179
0.311721,3.069404
0.312456,3.079179
0.313158,3.069404
0.313913,3.074291
0.314598,3.079179
0.315290,3.074291
0.315956,3.074291
0.316811,3.074291
0.317514,3.079179
0.318382,3.079179
0.319268,3.074291
0.319934,3.074291
0.320593,3.074291
0.321258,3.069404
0.321914,3.069404
0.322595,3.059629
0.323272,3.074291
0.323932,3.069404
0.324610,3.064516
0.325265,3.079179
0.325923,3.064516
0.326576,3.069404
0.327239,3.069404
0.327904,3.069404
0.328601,3.074291
0.329320,3.074291
0.330156,3.069404
0.331008,3.064516
0.331860,3.074291
0.332587,3.074291
0.333261,3.074291
0.333968,3.069404
0.334691,3.074291
0.335401,3.074291
0.336209,3.064516
0.336961,3.074291
0.337750,3.064516
0.338412,3.079179
0.339087,3.079179
0.339737,3.074291
0.340374,3.074291
0.341008,3.074291
0.341712,3.064516
0.342562,3.064516
0.345498,3.069404
0.346188,3.079179
0.346919,3.079179
0.348565,3.074291
0.349454,3.069404
0.350369,3.069404
0.351223,3.069404
0.352077,3.069404
0.352833,3.069404
0.353587,3.069404
0.354251,3.074291
0.354922,3.069404
0.355566,3.064516
0.356245,3.069404
0.356925,3.064516
0.357625,3.069404
0.358294,3.074291
0.359016,3.074291
0.359710,3.074291
0.360388,3.074291
0.361054,3.064516
0.361705,3.074291
0.362405,3.074291
0.363077,3.069404
0.363762,3.069404
0.364450,3.069404
0.365148,3.074291
0.365838,3.074291
0.366536,3.079179
0.367235,3.069404
0.367904,3.069404
0.368585,3.064516
0.369286,3.069404
0.369994,3.074291
0.370675,3.074291
0.371343,3.074291
0.372013,3.074291
0.372711,3.064516
0.373392,3.074291
0.374067,3.069404
0.374741,3.069404
0.375428,3.074291
0.376105,3.074291
0.376783,3.064516
0.377557,3.064516
0.378267,3.074291
0.378973,3.074291
0.379643,3.064516
0.380359,3.079179
0.381064,3.074291
0.381752,3.059629
0.382471,3.074291
0.383238,3.069404
0.383928,3.079179
0.384612,3.069404
0.385293,3.064516
0.385977,3.064516
0.386669,3.069404
0.387347,3.064516
0.388035,3.074291
0.388727,3.064516
0.389412,3.069404
0.390096,3.074291
0.390771,3.069404
0.391441,3.074291
0.392176,3.074291
0.392863,3.069404
0.393568,3.069404
0.394233,3.079179
0.394897,3.069404
0.395561,3.074291
0.396236,3.069404
0.396944,3.069404
0.397633,3.074291
0.398377,3.064516
0.399095,3.069404
0.399839,3.074291
0.400537,3.069404
0.401209,3.074291
0.401942,3.069404
0.402625,3.074291
0.403301,3.069404
0.403968,3.064516
0.404676,3.069404
0.405350,3.069404
0.406015,3.064516
0.406730,3.069404
0.407404,3.074291
0.408059,3.074291
0.408731,3.074291
0.409426,3.064516
0.410097,3.069404
0.410751,3.074291
0.411423,3.079179
0.412094,3.074291
0.412766,3.064516
0.413425,3.069404
0.414100,3.069404
0.414793,3.069404
0.415532,3.069404
0.416238,3.074291
0.416935,3.069404
0.417633,3.069404
0.418325,3.074291
0.419044,3.059629
0.419728,3.074291
0.420419,3.064516
0.421089,3.064516
0.421837,3.069404
0.422584,3.069404
0.423324,3.069404
0.424048,3.069404
0.424763,3.069404
0.425452,3.069404
0.426208,3.074291
0.427057,3.069404
0.427732,3.069404
0.428432,3.074291
0.429137,3.069404
0.429930,3.074291
0.430739,3.079179
0.431502,3.079179
0.432197,3.069404
0.432922,3.079179
0.433785,3.069404
0.434524,3.074291
0.435228,3.069404
0.435990,3.074291
0.436780,3.069404
0.437554,3.044966
0.438250,3.074291
0.439018,3.069404
0.439705,3.069404
0.440423,3.064516
0.441157,3.069404
0.441907,3.064516
0.442577,3.069404
0.443251,3.064516
0.443932,3.074291
0.444691,3.069404
0.445413,3.069404
0.446178,3.074291
0.446893,3.064516
0.447649,3.069404
0.448363,3.079179
0.449066,3.069404
0.449742,3.079179
0.450395,3.079179
0.451042,3.069404
0.451693,3.074291
0.452363,3.074291
0.453026,3.069404
0.453700,3.074291
0.454405,3.064516
0.455106,3.074291
0.455812,3.064516
0.456496,3.069404
0.457155,3.079179
0.457736,3.074291
0.458295,3.074291
0.458849,3.084066
0.459412,3.069404
0.459970,3.069404
0.460559,3.069404
0.461114,3.074291
0.461669,3.074291
0.462234,3.074291
0.462790,3.069404
0.463416,3.074291
0.464094,3.074291
0.464721,3.074291
0.465383,3.069404
0.466073,3.074291
0.466741,3.074291
0.467429,3.074291
0.468083,3.074291
0.468734,3.079179
0.469374,3.074291
0.470019,3.069404
0.470675,3.074291
0.471319,3.069404
0.471971,3.079179
0.472628,3.074291
0.473286,3.079179
0.473944,3.074291
0.474648,3.074291
0.475328,3.079179
0.475990,3.069404
0.476661,3.069404
0.477327,3.069404
0.477984,3.074291
0.478624,3.079179
0.479310,3.069404
0.479990,3.074291
0.480692,3.074291
0.481373,3.069404
0.482086,3.074291
0.482775,3.064516
0.483445,3.069404
0.484135,3.059629
0.484799,3.079179
0.485445,3.069404
0.486103,3.069404
0.486774,3.074291
0.487461,3.074291
0.488137,3.074291
0.488770,3.069404
0.489451,3.079179
0.490085,3.079179
0.490765,3.074291
0.491429,3.069404
0.492106,3.079179
0.492777,3.069404
0.493613,3.069404
0.494304,3.069404
0.495196,3.074291
0.496055,3.069404
0.496749,3.079179
0.497438,3.064516
0.498264,3.069404
0.499055,3.074291
0.499924,3.069404
0.500770,3.074291
0.501544,3.069404
0.502228,3.069404
0.502901,3.069404
0.503610,3.074291
0.504360,3.074291
0.505115,3.064516
0.505972,3.074291
0.506785,3.064516
0.507502,3.074291
0.508285,3.059629
0.509164,3.069404
0.509954,3.069404
0.510732,3.069404
0.511496,3.069404
0.512297,3.069404
0.512942,3.074291
0.513587,3.069404
0.514228,3.069404
0.514864,3.069404
0.515500,3.069404
0.516252,3.069404
0.517084,3.074291
0.529714,3.069404
0.530426,3.074291
0.531116,3.074291
0.531869,3.074291
0.532591,3.074291
0.533307,3.074291
0.534074,3.064516
0.534762,3.064516
0.535480,3.069404
0.536214,3.069404
0.536905,3.074291
0.537657,3.079179
0.538378,3.064516
0.539086,3.074291
0.539849,3.064516
0.540557,3.064516
0.541281,3.074291
0.542020,3.069404
0.542761,3.069404
0.543461,3.074291
0.544382,3.074291
0.545058,3.069404
0.545695,3.064516
0.546456,3.069404
0.547419,3.059629
0.548335,3.069404
0.549303,3.069404
0.550116,3.069404
0.550931,3.074291
0.551670,3.079179
0.552463,3.074291
0.553212,3.069404
0.553962,3.069404
0.554712,3.069404
0.555378,3.064516
0.556009,3.069404
0.556660,3.069404
0.557293,3.069404
0.557938,3.064516
0.558592,3.074291
0.559264,3.074291
0.559922,3.069404
0.560578,3.069404
0.561256,3.069404
0.561919,3.069404
0.562576,3.069404
0.563221,3.069404
0.563865,3.064516
0.564566,3.064516
0.565244,3.069404
0.565880,3.069404
0.566538,3.074291
0.567184,3.064516
0.567816,3.074291
0.568450,3.069404
0.569100,3.069404
0.569731,3.054741
0.570363,3.074291
0.570996,3.079179
0.571645,3.074291
0.572284,3.069404
0.572912,3.069404
0.573553,3.064516
0.574194,3.069404
0.574822,3.069404
0.575466,3.069404
0.576096,3.064516
0.576747,3.074291
0.577390,3.064516
0.578077,3.069404
0.578717,3.069404
0.579375,3.069404
0.580013,3.074291
0.580668,3.069404
0.581370,3.074291
0.582049,3.069404
0.582688,3.074291
0.583327,3.069404
0.583964,3.069404
0.584593,3.064516
0.585230,3.069404
0.585866,3.069404
0.586499,3.064516
0.587131,3.064516
0.587821,3.069404
0.588458,3.069404
0.589102,3.074291
0.589741,3.069404
0.590379,3.069404
0.591022,3.069404
0.591668,3.079179
0.592347,3.074291
0.593118,3.074291
0.593799,3.069404
0.594483,3.069404
0.595119,3.064516
0.595795,3.069404
0.596439,3.069404
0.597075,3.069404
0.597774,3.079179
0.598478,3.069404
0.599138,3.079179
0.599802,3.069404
0.600435,3.074291
0.601094,3.064516
0.601734,3.069404
0.602363,3.069404
0.603019,3.059629
0.603668,3.074291
0.604357,3.069404
0.605045,3.074291
0.605724,3.069404
0.606369,3.069404
0.607044,3.069404
0.607701,3.064516
0.608382,3.069404
0.609077,3.074291
0.609744,3.064516
0.610400,3.074291
0.611046,3.064516
0.611682,3.069404
0.612375,3.069404
0.613028,3.069404
0.613698,3.079179
0.614425,3.074291
0.615144,3.074291
0.615833,3.074291
0.616480,3.069404
0.617160,3.069404
0.617798,3.069404
0.618441,3.069404
0.619081,3.079179
0.619723,3.069404
0.620355,3.074291
0.621004,3.064516
0.621651,3.069404
0.622330,3.064516
0.622985,3.074291
0.623641,3.069404
0.624426,3.074291
0.625113,3.064516
0.625865,3.074291
0.626528,3.064516
0.627247,3.064516
0.627927,3.069404
0.628612,3.064516
0.629263,3.074291
0.629910,3.059629
0.630593,3.074291
0.631313,3.074291
0.632028,3.069404
0.632694,3.074291
0.633389,3.079179
0.634044,3.064516
0.634682,3.069404
0.635326,3.074291
0.635988,3.064516
0.636633,3.069404
0.637304,3.069404
0.637944,3.069404
0.638748,3.069404
0.639438,3.069404
0.640118,3.069404
0.640781,3.074291
0.641433,3.064516
0.642090,3.064516
0.642810,3.069404
0.647150,3.074291
0.651062,3.079179
0.651757,3.074291
0.652442,3.079179
0.653094,3.079179
0.653790,3.079179
0.654475,3.079179
0.655147,3.084066
0.655822,3.079179
0.656512,3.069404
0.657171,3.074291
0.657825,3.074291
0.658437,3.064516
0.659123,3.074291
0.659820,3.088954
0.660509,3.069404
0.661231,3.074291
0.661913,3.064516
0.662597,3.074291
0.663293,3.079179
0.663953,3.069404
0.664642,3.074291
0.665338,3.069404
0.666087,3.074291
0.666753,3.074291
0.667468,3.079179
0.668142,3.079179
0.668815,3.074291
0.669484,3.079179
0.670154,3.074291
0.670821,3.074291
0.671490,3.079179
0.672145,3.079179
0.672832,3.079179
0.673520,3.074291
0.674226,3.079179
0.674915,3.069404
0.675595,3.069404
0.676296,3.069404
0.676921,3.069404
0.677615,3.069404
0.678499,3.074291
0.679194,3.079179
0.680052,3.074291
0.680875,3.074291
0.681567,3.069404
0.682268,3.064516
0.683152,3.069404
0.683959,3.074291
0.684621,3.069404
0.685295,3.064516
0.686018,3.059629
0.686737,3.069404
0.687513,3.074291
0.688317,3.074291
0.689123,3.069404
0.689789,3.074291
0.690432,3.074291
0.691074,3.079179
0.691741,3.074291
0.692386,3.084066
0.693102,3.069404
0.693927,3.069404
0.696850,3.069404
0.697539,3.069404
0.698234,3.074291
0.709118,3.079179
0.709774,3.069404
0.710464,3.064516
0.711165,3.069404
0.711855,3.069404
0.712553,3.074291
0.713251,3.069404
0.713943,3.069404
0.714651,3.074291
0.715402,3.069404
0.716148,3.074291
0.716843,3.074291
0.717524,3.069404
0.718165,3.069404
0.718829,3.069404
0.719536,3.069404
0.720207,3.064516
0.720892,3.069404
0.721563,3.069404
0.722244,3.069404
0.722909,3.069404
0.723576,3.069404
0.724241,3.069404
0.724950,3.064516
0.725643,3.064516
0.726343,3.069404
0.727034,3.074291
0.727707,3.069404
0.728376,3.069404
0.729112,3.074291
0.729881,3.074291
0.730599,3.069404
0.731310,3.069404
0.732041,3.069404
0.732741,3.074291
0.733408,3.074291
0.734081,3.069404
0.734739,3.069404
0.735399,3.064516
0.736076,3.074291
0.736809,3.069404
0.737548,3.074291
0.738251,3.074291
0.738987,3.069404
0.739705,3.074291
0.740406,3.064516
0.741109,3.064516
0.741820,3.069404
0.742533,3.069404
0.743233,3.069404
0.743927,3.069404
0.744625,3.069404
0.745326,3.069404
0.746017,3.059629
0.746720,3.069404
0.747441,3.069404
0.748204,3.069404
0.749061,3.074291
0.749772,3.069404
0.750474,3.069404
0.751175,3.069404
0.751863,3.074291
0.752581,3.079179
0.753305,3.069404
0.754005,3.064516
0.754695,3.069404
0.755395,3.069404
0.756089,3.074291
0.756781,3.069404
0.757502,3.064516
0.758226,3.069404
0.758927,3.079179
0.759662,3.074291
0.760360,3.074291
0.761061,3.064516
0.761759,3.069404
0.762448,3.059629
0.763144,3.064516
0.763860,3.069404
0.764614,3.074291
0.765413,3.064516
0.766140,3.069404
0.766850,3.074291
0.767552,3.069404
0.768240,3.069404
0.769041,3.064516
0.769756,3.064516
0.770480,3.069404
0.771195,3.074291
0.771896,3.069404
0.772598,3.069404
0.773293,3.074291
0.773982,3.069404
0.774685,3.074291
0.775435,3.074291
0.776146,3.074291
0.776855,3.074291
0.777548,3.074291
0.778252,3.069404
0.778983,3.069404
0.779688,3.064516
0.780421,3.069404
0.781189,3.064516
0.781976,3.074291
0.782764,3.064516
0.783556,3.074291
0.784310,3.064516
0.785058,3.069404
0.785783,3.069404
0.786605,3.069404
0.787348,3.064516
0.788055,3.064516
0.788812,3.064516
0.789691,3.074291
0.790661,3.059629
0.791445,3.074291
0.792160,3.064516
0.792987,3.069404
0.793797,3.069404
0.794576,3.069404
0.795375,3.064516
0.796087,3.064516
0.796794,3.069404
0.797881,3.069404
0.798714,3.064516
0.799503,3.064516
0.800289,3.069404
0.801018,3.074291
0.801752,3.064516
0.802437,3.069404
0.807848,3.069404
0.808422,3.084066
0.809024,3.079179
0.809606,3.079179
0.810207,3.079179
0.810800,3.074291
0.811446,3.074291
0.812078,3.074291
0.812684,3.069404
0.813286,3.074291
0.813861,3.074291
0.814522,3.074291
0.815216,3.074291
0.815845,3.069404
0.816442,3.074291
0.817073,3.069404
0.817776,3.079179
0.818393,3.069404
0.819037,3.074291
0.819644,3.079179
0.820227,3.074291
0.820884,3.069404
0.821548,3.074291
0.822167,3.079179
0.822796,3.064516
0.823436,3.074291
0.824070,3.069404
0.824722,3.074291
0.825356,3.074291
0.825984,3.074291
0.826632,3.079179
0.827261,3.079179
0.827907,3.074291
0.828558,3.079179
0.829185,3.069404
0.829820,3.084066
0.830452,3.079179
0.831121,3.079179
0.831773,3.079179
0.832450,3.069404
0.833339,3.079179
0.834041,3.079179
0.834802,3.064516
0.835597,3.064516
0.836380,3.069404
0.837112,3.079179
0.837998,3.064516
0.838969,3.069404
0.839935,3.064516
0.840718,3.069404
0.841463,3.069404
0.842263,3.069404
0.843002,3.074291
0.843751,3.069404
0.844525,3.069404
0.845227,3.069404
0.846095,3.074291
0.846877,3.069404
0.847722,3.074291
0.848495,3.069404
0.849148,3.064516
0.849801,3.074291
0.850442,3.074291
0.851083,3.069404
0.851730,3.074291
0.852531,3.074291
0.853258,3.069404
0.854279,3.069404
0.855318,3.074291
0.856112,3.074291
0.856793,3.064516
0.857668,3.069404
0.858539,3.069404
0.859416,3.069404
0.860368,3.064516
0.861268,3.064516
0.862098,3.069404
0.862792,3.074291
0.863455,3.074291
0.864135,3.069404
0.864856,3.074291
0.865596,3.074291
0.866335,3.079179
0.867078,3.064516
0.867755,3.069404
0.868410,3.069404
0.869115,3.069404
0.869784,3.074291
0.870466,3.069404
0.871140,3.064516
0.871830,3.074291
0.872478,3.074291
0.873160,3.069404
0.873847,3.064516
0.874552,3.069404
0.875241,3.069404
0.875926,3.074291
0.876636,3.069404
0.877308,3.069404
0.877958,3.069404
0.878614,3.064516
0.879356,3.074291
0.880045,3.064516
0.880703,3.059629
0.881427,3.069404
0.882135,3.069404
0.882801,3.069404
0.883463,3.074291
0.884156,3.064516
0.884818,3.069404
0.885499,3.069404
0.886171,3.074291
0.886824,3.064516
0.887476,3.069404
0.888147,3.064516
0.888856,3.074291
0.889598,3.069404
0.890326,3.069404
0.891058,3.074291
0.891771,3.069404
0.892471,3.069404
0.893180,3.074291
0.893890,3.074291
0.894599,3.069404
0.895316,3.069404
0.896149,3.079179
0.896877,3.079179
0.897639,3.074291
0.898368,3.064516
0.899146,3.084066
0.899824,3.069404
0.900524,3.074291
0.901199,3.069404
0.901859,3.069404
0.902523,3.074291
0.903186,3.069404
0.903847,3.074291
0.904491,3.064516
0.905158,3.074291
0.905878,3.074291
0.906595,3.064516
0.907276,3.064516
0.907959,3.069404
0.908628,3.064516
0.909312,3.074291
0.909977,3.074291
0.910648,3.074291
0.911316,3.074291
0.912000,3.074291
0.912725,3.069404
0.913429,3.069404
0.914127,3.069404
0.914897,3.079179
0.915658,3.069404
0.916342,3.069404
0.917004,3.074291
0.917683,3.064516
0.918353,3.074291
0.919064,3.074291
0.919749,3.069404
0.920434,3.064516
0.921097,3.069404
0.921768,3.074291
0.922434,3.069404
0.923092,3.074291
0.923773,3.064516
0.924496,3.069404
0.925222,3.074291
0.925937,3.074291
0.926643,3.069404
0.927342,3.069404
0.928039,3.069404
0.928754,3.069404
0.929509,3.069404
0.930308,3.069404
0.931037,3.074291
0.931819,3.079179
0.932572,3.079179
0.933262,3.079179
0.933939,3.079179
0.934632,3.069404
0.935356,3.069404
0.936050,3.064516
0.936723,3.074291
0.937470,3.074291
0.938281,3.074291
0.939106,3.069404
0.939879,3.069404
0.940602,3.074291
0.941385,3.064516
0.942147,3.064516
0.942918,3.069404
0.943744,3.074291
0.944657,3.079179
0.945626,3.064516
0.946341,3.069404
0.947090,3.074291
0.947828,3.074291
0.948828,3.069404
0.949733,3.069404
0.950498,3.064516
0.951255,3.074291
0.951995,3.069404
0.952708,3.069404
0.953388,3.074291
0.954036,3.074291
0.954789,3.074291
0.955482,3.069404
0.956356,3.069404
0.957085,3.069404
0.957772,3.074291
0.958424,3.074291
0.959066,3.074291
0.959743,3.069404
0.960382,3.074291
0.961032,3.074291
0.961770,3.074291
0.962433,3.074291
0.963141,3.064516
0.963899,3.074291
0.964641,3.069404
0.965284,3.064516
0.965897,3.079179
0.966527,3.088954
0.967117,3.084066
0.967676,3.079179
0.968234,3.079179
0.968795,3.079179
0.969361,3.079179
0.969918,3.079179
0.970479,3.074291
0.971034,3.074291
0.971617,3.084066
0.972260,3.079179
0.972915,3.084066
0.973587,3.074291
0.974227,3.079179
0.974811,3.079179
0.975426,3.079179
0.976088,3.074291
0.976717,3.074291
0.977320,3.079179
0.977994,3.079179
0.978634,3.074291
0.979341,3.084066
0.979971,3.074291
0.980602,3.074291
0.981257,3.079179
0.981930,3.074291
0.982605,3.069404
0.983283,3.079179
0.983908,3.084066
0.984588,3.084066
0.985187,3.074291
0.985823,3.084066
0.986460,3.069404
0.987067,3.084066
0.987680,3.074291
0.988379,3.074291
0.989145,3.074291
0.989905,3.079179
0.990600,3.074291
0.991409,3.074291
0.992221,3.064516
0.992954,3.074291
0.993705,3.069404
0.994455,3.074291
0.995321,3.079179
0.996242,3.069404
0.997231,3.069404
0.998005,3.074291
0.998735,3.084066
0.999442,3.074291
1.000239,3.074291
1.000996,3.069404
1.001719,3.069404
1.002474,3.069404
1.003247,3.079179
1.003997,3.074291
1.004792,3.069404
1.005635,3.074291
1.006436,3.074291
1.007223,3.069404
1.008069,3.074291
1.008832,3.074291
1.009589,3.074291
1.010368,3.064516
1.011127,3.079179
1.011960,3.064516
1.012749,3.069404
1.013572,3.074291
1.014385,3.069404
1.015166,3.074291
1.015961,3.079179
1.016728,3.074291
1.017541,3.079179
1.018326,3.079179
1.019187,3.074291
1.019984,3.074291
1.020727,3.069404
1.021452,3.074291
1.022167,3.069404
1.022874,3.069404
1.023623,3.079179
1.024323,3.074291
1.025025,3.069404
1.025763,3.074291
