0.001238 33.360869398071955
0.002054 33.62315107124806
0.002901 33.49193756930456
0.003699 33.360869398071955
0.004495 33.360869398071955
0.005197 33.49193756930456
0.005803 33.62315107124806
0.006373 33.62315107124806
0.006975 33.62315107124806
0.007540 33.62315107124806
0.008098 33.62315107124806
0.008656 33.75448284700076
0.009213 33.62315107124806
0.009770 33.62315107124806
0.010331 33.49193756930456
0.010941 33.49193756930456
0.011514 33.49193756930456
0.012079 33.49193756930456
0.012700 33.360869398071955
0.013325 33.49193756930456
0.013955 33.360869398071955
0.014581 33.49193756930456
0.015388 33.49193756930456
0.016166 33.49193756930456
0.016903 33.49193756930456
0.017938 33.49193756930456
0.018930 33.49193756930456
0.019686 33.360869398071955
0.020409 33.62315107124806
0.021433 33.62315107124806
0.022307 33.49193756930456
0.023282 33.49193756930456
0.032770 33.360869398071955
0.033486 33.49193756930456
0.034204 34.01747330067075
0.034943 33.360869398071955
0.035689 33.360869398071955
0.036385 33.49193756930456
0.037130 33.49193756930456
0.037901 33.62315107124806
0.038658 33.360869398071955
0.039526 33.360869398071955
0.040383 33.360869398071955
0.041229 33.360869398071955
0.042098 33.360869398071955
0.042884 33.360869398071955
0.043822 33.360869398071955
0.044909 33.49193756930456
0.045790 33.360869398071955
0.046683 33.360869398071955
0.047542 33.360869398071955
0.048432 33.49193756930456
0.049409 33.49193756930456
0.050399 33.360869398071955
0.051290 33.49193756930456
0.052066 33.22989316854735
0.052857 33.360869398071955
0.053612 33.360869398071955
0.054414 33.360869398071955
0.055267 33.360869398071955
0.056075 33.360869398071955
0.056808 33.360869398071955
0.057604 33.49193756930456
0.058381 33.360869398071955
0.059185 33.360869398071955
0.059973 33.49193756930456
0.060750 33.360869398071955
0.061536 33.360869398071955
0.062292 33.360869398071955
0.063080 33.49193756930456
0.063807 33.360869398071955
0.064526 33.49193756930456
0.065251 33.62315107124806
0.066037 33.49193756930456
0.066781 33.49193756930456
0.067530 33.360869398071955
0.068261 33.360869398071955
0.068926 33.360869398071955
0.069622 33.360869398071955
0.070272 33.360869398071955
0.070972 33.360869398071955
0.071654 33.360869398071955
0.072339 33.49193756930456
0.072995 33.360869398071955
0.073704 33.360869398071955
0.074453 33.360869398071955
0.075136 33.360869398071955
0.075826 33.360869398071955
0.076546 33.360869398071955
0.077199 33.360869398071955
0.077884 33.360869398071955
0.078550 33.360869398071955
0.079229 33.360869398071955
0.079903 33.360869398071955
0.080561 33.22989316854735
0.081199 33.22989316854735
0.081864 33.360869398071955
0.082525 33.360869398071955
0.083193 33.360869398071955
0.083829 33.49193756930456
0.084475 33.360869398071955
0.085183 33.360869398071955
0.085910 33.49193756930456
0.086579 33.49193756930456
0.087256 33.49193756930456
0.087922 33.360869398071955
0.088600 33.360869398071955
0.089294 33.22989316854735
0.089976 33.49193756930456
0.090697 33.360869398071955
0.091357 33.360869398071955
0.092048 33.360869398071955
0.092756 33.360869398071955
0.093502 33.360869398071955
0.094183 33.49193756930456
0.094863 33.360869398071955
0.095552 33.360869398071955
0.096236 33.360869398071955
0.096975 33.360869398071955
0.097701 33.360869398071955
0.098397 33.360869398071955
0.099079 33.360869398071955
0.099747 33.360869398071955
0.100426 33.360869398071955
0.101092 33.360869398071955
0.101784 33.49193756930456
0.102472 33.360869398071955
0.103176 33.22989316854735
0.103850 33.22989316854735
0.104577 33.360869398071955
0.105252 33.360869398071955
0.105923 33.22989316854735
0.106644 33.49193756930456
0.107352 33.22989316854735
0.108052 33.22989316854735
0.108728 33.360869398071955
0.109393 33.360869398071955
0.110080 33.360869398071955
0.110770 33.360869398071955
0.111455 33.360869398071955
0.112139 33.22989316854735
0.112842 33.22989316854735
0.113519 33.360869398071955
0.114214 33.22989316854735
0.114867 33.22989316854735
0.115547 33.22989316854735
0.116237 33.22989316854735
0.116915 33.22989316854735
0.117607 33.360869398071955
0.118293 33.360869398071955
0.119018 33.360869398071955
0.119696 33.360869398071955
0.120397 33.360869398071955
0.121141 33.360869398071955
0.121886 33.360869398071955
0.122605 33.360869398071955
0.123391 33.22989316854735
